evidence_identity_id,source_lane,source_record_id,edition_target_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,additivity_class,overlap_group,disposition,rank_eligible,row_sha256
canonical:pop:1a114d556942633b24d14186,v2_population,pop:1a114d556942633b24d14186,edition-target:lang:bzs-BR,POPULATION_OR_CONTEXT,disability_proxy,deaf_hard_of_hearing_deafblind_school_cohort_proxy,,62100,,"Pupils classified deaf, hard of hearing, or deafblind; not a Libras-user count. 55,900 were in common classes and 6,300 in exclusive/bilingual classes.",2023,,,SRC_AMAR_BRA_DEAF_2023,https://www.gov.br/planejamento/pt-br/assuntos/planejamento/plano-plurianual/arquivos/arquivos-ppa-2024-2027/agenda_crianca_adolescente_completa.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,cdbbc8279fceda66d486562f7fba29174d610f47c33ce7b347d904846c090053
canonical:pop:1a296b1f7b12ec1ef607f53a,v2_population,pop:1a296b1f7b12ec1ef607f53a,edition-target:lang:sm-Latn-AS,POPULATION_OR_CONTEXT,home_or_first_language,persons_age5plus_households_home_language,38835,38835,38835,People aged 5+ in households reporting Samoan at home; group-quarters residents excluded,2020,,,OIO_EC058330AB8F,https://data.census.gov/table/DECENNIALDHCAS2020.PBG5,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,455a1765033008b5a325ca22e724ade3b75a254b40c152482fa7651307b890be
canonical:pop:1b0fedae1f0166ba231953b3,v2_population,pop:1b0fedae1f0166ba231953b3,edition-target:lang:bn-Beng-IN,POPULATION_OR_CONTEXT,l1,persons_L1,96177835,96177835,96177835,Raw Census mother-tongue count,2011,,,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,ac2c9eea7a9c7106a3079b50d08f576a096f4a5dc5d5ad0d9f2f3ab3a95dc92c
canonical:pop:1b92c887d8521d60126ccce5,v2_population,pop:1b92c887d8521d60126ccce5,edition-target:lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,POPULATION_OR_CONTEXT,macro_community_estimate,people,70000000,,,WFD lower-bound estimate: more than 70m people in signing Deaf communities; not one language.,2026,,,SRC_WFD_FAQ,https://wfdeaf.org/contact/faqs/,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,09d379f35a3224975028d257e4be18d17e24a61f4cb0303c89c044dbea68dabe
canonical:pop:1ce287c71d58f413f7dec02d,v2_population,pop:1ce287c71d58f413f7dec02d,edition-target:lang:sg-Latn-CF,POPULATION_OR_CONTEXT,home_or_first_language,people,5000000,5500000,6000000,Rounded bridge-reach range; not an L1-only count,,,,,,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,01946f896477abd0dfb06a99328450f0e4ad4b5ad4fe1e07ab4e1edec8b78478
canonical:pop:1d9828107f5af2e12cdc538d,v2_population,pop:1d9828107f5af2e12cdc538d,edition-target:lang:ynk-RU,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_within_named_people_reporting_same_named_language_knowledge_shared_where_noted,,160,,"Shared census 'Eskimo' language-knowledge count; ethnic population 1,659; not split from Chaplinski.",2021,,,SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,4963d6119da291377a97da0e53e9c86b6d698799bf9a9aeac8b03257ac9200eb
canonical:pop:1dda9969087ea2a16ee06645,v2_population,pop:1dda9969087ea2a16ee06645,edition-target:lang:tpi-Latn-PG,POPULATION_OR_CONTEXT,percentage_only,percent_plan_reported_literacy,,57,,Reported literacy in Tok Pisin; overlapping with other language-literacy measures and not a speaker headcount,2020 plan using available national evidence,,,OIO_4D280718188B,https://planipolis.iiep.unesco.org/sites/default/files/ressources/papua_new_guinea_nep_2020-2029.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,5e9529fff15f0224a52f064aef8b7275683c9d1bc58b50dfe692dab8f4a0e0cd
canonical:pop:1eba93df0b84d1dadf945ee6,v2_population,pop:1eba93df0b84d1dadf945ee6,edition-target:lang:cre-CA,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_2021_language_knowledge,,61000,,"People reporting knowledge of Cree, not otherwise specified; mother-tongue count 47855. Counts randomly rounded.",2021,,,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,4bd2d9218407ebcc56b3e234574fa1bc792c08b9958d48bc613ccc9b42cb208c
canonical:pop:1ed848c1d928c4559fb89df2,v2_population,pop:1ed848c1d928c4559fb89df2,edition-target:lang:zh-Hans-CN:written,POPULATION_OR_CONTEXT,enrolment,persons,,101782900,,Learners enrolled in primary education in 2025,2025,,,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,c5296b36be2d856423b6bd9047ccfc8d943ec9a318d2b0c99fa1b5ba676011d2
canonical:pop:1f81f0627da3dae77a4627f9,v2_population,pop:1f81f0627da3dae77a4627f9,edition-target:lang:mdh-Latn-PH,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,2021099,,"2020 ethnicity proxy; the census also reports 365,032 Maguindanao home-language households.",2020,,,PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,18599c84f6c86b611d430845b394795b8467d7e38316de53395fd26e1ce57c00
canonical:pop:1fa5cc2a9b5ee05d1da3cc72,v2_population,pop:1fa5cc2a9b5ee05d1da3cc72,edition-target:lang:yux-RU,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_within_named_people_reporting_same_named_language_knowledge_shared_where_noted,,300,,"Shared Yukaghir language-knowledge count; ethnic population 1,813; not split from Tundra Yukaghir.",2021,,,SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,76bd962cf1b34e5fe4bd333c3e25d31ec7ce2b36fb2d79f46ad74a984ea3b15e
canonical:pop:1fc814504dc4aaaeb4aa8518,v2_population,pop:1fc814504dc4aaaeb4aa8518,edition-target:lang:tet-Latn-TL,POPULATION_OR_CONTEXT,home_or_first_language,persons_L1,,361027,,2015 census L1 count reproduced in an open peer-reviewed study.,2015,,,TLS_CENSUS_LANGUAGE_STUDY,https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,7d3090f16029af0e6b78efd4ba4eb76a1621dc732f666e0444be9ec18580a4e7
canonical:pop:2289a36bf1a824781abfef99,v2_population,pop:2289a36bf1a824781abfef99,edition-target:lang:pam-Latn-PH,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,3209738,,"2020 ethnicity proxy; 639,687 home-language households were separately reported.",2020,,,PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,d24ec5f4e486131097a7796a4d82a5c493b488a5076d29040dd969776d260652
canonical:pop:245bf7d282801a8855f10e95,v2_population,pop:245bf7d282801a8855f10e95,edition-target:lang:unresolved-tag:paikoka:ecuador-paikoka-communities,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_named_language_speakers,,580,,Speakers; associated population 720.,2022,,,SRC_AMAR_ECU_PLAN_2024,https://www.secretariapueblosynacionalidades.gob.ec/wp-content/uploads/2024/07/EPF-Sintesis-de-plan-decenal-correccion3-final-18-junio-2024.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,67e032299c78efe3ce539ce996905775b33ebe0e31b31dc8d590561bd48540b7
canonical:pop:24e8e3425266fe71334da050,v2_population,pop:24e8e3425266fe71334da050,edition-target:lang:ilo-Latn-PH,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,8746169,,"2020 ethnicity proxy; the census also reports 1,863,409 home-language households, not persons.",2020,,,PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,3dfabd037e9c1590f0057f8d4fc41f05f3db11f571538cac0b4cdd18f69c54e8
canonical:pop:2562598298aa93b8b4ef12ea,v2_population,pop:2562598298aa93b8b4ef12ea,edition-target:lang:jac-GT,POPULATION_OR_CONTEXT,home_or_first_language,persons_age4plus_mother_tongue,,32568,,People age 4+ reporting Popti’ / Jakalteko as mother tongue.,2018,,,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,c981355dc76cee9fe7b3782ce2fe4eb2081f386fb22154a7db9f5a282ad7e640
canonical:pop:25f5ed879f82a38f50dcd2f0,v2_population,pop:25f5ed879f82a38f50dcd2f0,edition-target:lang:nso-Latn-ZA,POPULATION_OR_CONTEXT,percentage_only,percent,,10,,Share of South Africa population reporting Sepedi/Northern Sotho as household language,2022,,,SRC_STATSSA_CENSUS_2022,https://www.statssa.gov.za/wp-content/uploads/2023/11/Mbalo-brief-November.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,3f07a79f39730fb520bcf58c2b1ae739f54a14f34e94593c5e3b9f8af48c95f4
canonical:pop:2627a877bd76541188fc187c,v2_population,pop:2627a877bd76541188fc187c,edition-target:lang:tts-Thai-TH,POPULATION_OR_CONTEXT,home_or_first_language,persons_L1_planning_range,15000000,,22000000,Public planning range anchored in the older Mahidol ethnolinguistic mapping context; no recent official language census.,,,,THA_UNICEF_BRIDGE_FULL,https://www.unicef.org/thailand/media/1282/file/Bridge%20to%20a%20Brighter%20Tomorrow%20%28Full%20Report%29.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,1f9c0d378395435e68e30bebc82f8933d1aed59c56293b78e9ecef7cd2f4b617
canonical:pop:265ad12ab34505a5caa42599,v2_population,pop:265ad12ab34505a5caa42599,edition-target:lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,POPULATION_OR_CONTEXT,home_or_first_language,persons_L1,,21227,,2015 census L1 count reproduced in an open peer-reviewed study.,2015,,,TLS_CENSUS_LANGUAGE_STUDY,https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,da7858f5f36fe5c4d88e4a47a297f2b526e61080dbd1be82d7c9eec7479812a8
canonical:pop:26c11abff362ef9cb6d287c2,v2_population,pop:26c11abff362ef9cb6d287c2,edition-target:lang:zh-Hans-CN:written,POPULATION_OR_CONTEXT,enrolment,persons,,753600,,Doctoral students enrolled in 2025,2025,,,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,0467cc7c1e0c12891fc8762a499292a69766b1c3b08678ff8f49af781e6c4768
canonical:pop:278f62597452eca626dc0521,v2_population,pop:278f62597452eca626dc0521,edition-target:lang:prs-Arab-AF,POPULATION_OR_CONTEXT,percentage_only,percent_adult_survey_respondents,,53.8,,Native-language share in nationally representative adult survey; no census-quality headcount,2019,,,AFG_MDS_2019,https://asiafoundation.org/wp-content/uploads/2020/05/Afghanistan_2019-Model-Disability-Survey.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,bb985f3e67371ba2c06e9593f26eb5d81a04441b3dda63267ed64d705048d837
canonical:pop:292607b924bd2ee5422ae070,v2_population,pop:292607b924bd2ee5422ae070,edition-target:lang:ne-Deva-NP,POPULATION_OR_CONTEXT,l1,persons_L1,13084457,13084457,13084457,Census mother-tongue count,2021,,,NPL_LANG_2021,https://censusnepal.cbs.gov.np/results/files/result-folder/Language%20in%20Nepal.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,579a521184383e1ac774ab379eed944369cfa68adc5aeb3e9bdbbc59548dd054
canonical:pop:2974f21008f0ddd3c01de93a,v2_population,pop:2974f21008f0ddd3c01de93a,edition-target:lang:mop-BZ,POPULATION_OR_CONTEXT,percentage_only,percent_population_age4plus_multiple_response_speaking_ability,,3.9,,"Share of population age 4+ reporting ability to speak Belize Mopan; multiple languages allowed, not a mother-tongue share.",2022,,,SRC_AMAR_BLZ_SIB_2022,https://sib.org.bz/wp-content/uploads/CensusKeyFindingsReport_2022.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,c3a8284694630d6ad267c24a40c73da026b398e5fa32300ea8ebfb56ea359b6e
canonical:pop:29bbd4ea4d0add8fe3f4306e,v2_population,pop:29bbd4ea4d0add8fe3f4306e,edition-target:lang:ur-Arab-PK,POPULATION_OR_CONTEXT,l1,persons_L1,22249307,22249307,22249307,Census mother-tongue count; wider functional reach uncounted,2023,,,PBS_MT_2023,https://www.pbs.gov.pk/wp-content/uploads/census_tables/tables/table_11_national.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,d3dec485a9bd60501cf3067ae566db2957a0a346a79cd8b0fb1ccf862e5a80c3
canonical:pop:29ee505aeed4c97162d1fe98,v2_population,pop:29ee505aeed4c97162d1fe98,edition-target:lang:crk-CA,POPULATION_OR_CONTEXT,speaker_or_reported_ability,persons_2021_language_knowledge,,12005,,People reporting knowledge of Nehiyawewin / Plains Cree; mother-tongue count 6730. Counts randomly rounded.,2021,,,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,614e7ba4571b7f5b88ecd00a960fc1110a1fbfa6f7ca8bacdc0175f702d52851
canonical:pop:2a4c2070f3c2a5974847ce06,v2_population,pop:2a4c2070f3c2a5974847ce06,edition-target:lang:rad-Latn-VN,POPULATION_OR_CONTEXT,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,398671,,2019 ethnicity proxy.,2019,,,VNM_CENSUS_2019,https://tongdieutradanso.vn/uploads/data/6/files/files/Population%20and%20Housing%20Census%202019_final%20report.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,8d3277103897c3cab70bd3fda00206dfed6aae29ef1673908d6548beae703d20
canonical:pop:2a74f45f01adcf93b5498742,v2_population,pop:2a74f45f01adcf93b5498742,edition-target:lang:pnb-Arab-PK,POPULATION_OR_CONTEXT,l1,persons_L1,88915544,88915544,88915544,Census mother-tongue count; script not enumerated,2023,,,PBS_MT_2023,https://www.pbs.gov.pk/wp-content/uploads/census_tables/tables/table_11_national.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,f080e29940a4f8eebd11721a5b5e751c414a324cb8babf89b1b85c4f61db8245
canonical:pop:2a8065ee99c2977b6ca489e4,v2_population,pop:2a8065ee99c2977b6ca489e4,edition-target:lang:acr-GT,POPULATION_OR_CONTEXT,home_or_first_language,persons_age4plus_mother_tongue,,124338,,People age 4+ reporting Achi as mother tongue.,2018,,,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,d488d2193937fd742d1b33ba281a43d99638b2ae84d946ec4bec0460cf145460
canonical:pop:2bd626bb58b8f546687ec0e3,v2_population,pop:2bd626bb58b8f546687ec0e3,edition-target:lang:bug-Bugi-ID,POPULATION_OR_CONTEXT,home_or_first_language,persons_daily_home_language_age5plus_nonadditive,,3510000,,Same population basis as the Latin Buginese row; this is a non-additive script access edition.,2010,,,IDN_BPS_LANG_2010,https://www.bps.go.id/en/publication/2012/05/23/55eca38b7fe0830834605b35/nationality--ethnicity--religion--and-dailylanguage-of-indonesian-population.html,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,1c664a8ac76c0c058d70805c43dbb5314dfcc0ead306bf706118ea538e06597f
canonical:pop:2c6b4fbd82a93bd3d3893336,v2_population,pop:2c6b4fbd82a93bd3d3893336,edition-target:lang:nzs-NZ,POPULATION_OR_CONTEXT,nonexclusive_use,people,24678,24678,24678,People reporting NZSL use in Census 2023 summary.,2023,,,SRC_NZ_CENSUS_2023,https://tools.summaries.stats.govt.nz/ethnic-group/maori,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,81a4d8f34fe131026f5834e884886c43df50d247f5ea64df6da5fd3378900316
canonical:pop:2cb02fc39902ed72029da51a,v2_population,pop:2cb02fc39902ed72029da51a,edition-target:lang:ta-Taml-IN,POPULATION_OR_CONTEXT,l1,persons_L1,68888839,68888839,68888839,Raw Census mother-tongue count,2011,,,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,V2_CANONICAL_EVIDENCE,false,1196d0e150aca8ca32fb5c53e92222d04cb25c5cef8b647936bb03e126109a51
