language_target_id,language_target_label,language_tag,country_identity_status,country_region_subtag,stage_identity_status,stage_scope_values_json,endpoint_identity_status,candidate_identity_ready,eligible_population_measure_count,eligible_population_measure_ids_json,population_factor_status,conditional_chain_status,education_need_status,resource_gap_status,resource_evidence_locator_target_id,academic_nonoverlap_status,standardized_access_gain_status,accessible_delivery_reach_status,conditional_functional_use_status,scorer_candidate_row_ready,scorer_factor_chain_ready,rankable_now,package_intervention_ids_json,source_candidate_ids_json,missing_requirements_json
lang:hop-US,Hopi,hop-US,EXACT_BCP47_REGION_IDENTITY,US,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:4a0f6e4e0a48e2702401f678""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-usa-hopi""]","[""AMAR_USA_HOPI""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:id-Latn-ID,Bahasa Indonesia / Bahasa Indonesia plus English terminology / Bahasa Indonesia with English literature bridge / Bahasa Indonesia with English terminology and abstract bridge / Bahasa Indonesia with English terminology bridge / Bahasa Indonesia with optional regional-language companions / Bahasa Indonesia with regional-language and sign-language companions / Bahasa Indonesia with regional-language bridges / Bahasa Indonesia with regional-language companions / Bahasa Indonesia with regional-language support / Indonesian / Indonesian / Bahasa Indonesia,id-Latn-ID,EXACT_BCP47_REGION_IDENTITY,ID,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""SMK / school-based TVET"",""TVET; tertiary; adult professional; community"",""age 5+; school; tertiary; adult professional"",""all_stages"",""community; secondary; TVET; tertiary; adult professional"",""early childhood; caregiver learning"",""foundational; primary; secondary; TVET; tertiary; postgraduate/research; professional"",""lower and upper secondary transition"",""master's; doctoral; research professional"",""primary"",""school; TVET; tertiary; adult professional; community"",""undergraduate"",""undergraduate; postgraduate; professional"",""undergraduate; postgraduate; research"",""undergraduate; postgraduate; research; professional"",""upper secondary; TVET; tertiary; adult professional"",""upper-secondary; TVET; youth transition""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,3,"[""pop:39de2462a63d58bf0aa760b4"",""pop:4291438f9dc0e89a2c84c958"",""pop:d3d3e4eb548b08cae47f514f""]",MULTIPLE_NONADDITIVE_LANGUAGE_MEASURES_REQUIRE_STRATUM_PARTITION,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,CATEGORICAL_TARGET_LOCATOR_ONLY_NOT_A_QUANTITATIVE_STAGE_ROUTE_FACTOR,id-Latn-ID,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:idn-ind-advanced-research"",""package:idn-ind-climate-agri"",""package:idn-ind-computing-data-ai"",""package:idn-ind-disaster-risk"",""package:idn-ind-early-foundations"",""package:idn-ind-en-academic-bridge"",""package:idn-ind-finance-mgmt"",""package:idn-ind-health-edu"",""package:idn-ind-national-edu-core"",""package:idn-ind-neet-second-chance"",""package:idn-ind-primary-mastery"",""package:idn-ind-research-methods"",""package:idn-ind-secondary-stem-mastery"",""package:idn-ind-smk-tvet-core"",""package:idn-ind-undergrad-gateway"",""package:lang-id-latn-id:general"",""package:sea-id-indonesian-home-users""]","[""IDN_IND_ADVANCED_RESEARCH"",""IDN_IND_CLIMATE_AGRI"",""IDN_IND_COMPUTING_DATA_AI"",""IDN_IND_DISASTER_RISK"",""IDN_IND_EARLY_FOUNDATIONS"",""IDN_IND_EN_ACADEMIC_BRIDGE"",""IDN_IND_FINANCE_MGMT"",""IDN_IND_HEALTH_EDU"",""IDN_IND_NATIONAL_EDU_CORE"",""IDN_IND_NEET_SECOND_CHANCE"",""IDN_IND_PRIMARY_MASTERY"",""IDN_IND_RESEARCH_METHODS"",""IDN_IND_SECONDARY_STEM_MASTERY"",""IDN_IND_SMK_TVET_CORE"",""IDN_IND_UNDERGRAD_GATEWAY"",""SEA_ID_INDONESIAN_HOME_USERS"",""glob_id_latn_id""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""nonoverlapping_population_measure_selection_or_partition"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ig-Latn-NG,Igbo / Standard Igbo,ig-Latn-NG,EXACT_BCP47_REGION_IDENTITY,NG,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""all_stages"",""early childhood/foundational; primary; lower/upper secondary; TVET; first-year tertiary; full undergraduate; professional/practical""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:1890df4e838ba013835e1dac""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:afr-r10-001"",""package:glob-ig-latn-ng""]","[""AFR-R10-001"",""glob_ig_latn_ng""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ikt-CA,Inuinnaqtun,ikt-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:c85173e47bc97f99f5576940""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-can-inuinnaqtun""]","[""AMAR_CAN_INUINNAQTUN""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:iku-CA,Inuktitut,iku-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:c95b5c0c1c9254756b4dddcf""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-can-inuktitut""]","[""AMAR_CAN_INUKTITUT""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:itl-RU,Itelmen,itl-RU,EXACT_BCP47_REGION_IDENTITY,RU,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:578fb38428c6d70d7d2b5c3c""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-rus-itelmen""]","[""AMAR_RUS_ITELMEN""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:itz-GT,Itza’,itz-GT,EXACT_BCP47_REGION_IDENTITY,GT,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:8da230406c25757d1588daac""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-gtm-itza""]","[""AMAR_GTM_ITZA""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:iu-Cans-CA,Inuktitut,iu-Cans-CA,EXACT_BCP47_REGION_IDENTITY,CA,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""all_stages""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:4097728726692320ac91b42f""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:glob-iu-cans-ca""]","[""glob_iu_cans_ca""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:ixl-GT,Ixil,ixl-GT,EXACT_BCP47_REGION_IDENTITY,GT,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:8b058efc7ea0d98e7600a46a""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-gtm-ixil""]","[""AMAR_GTM_IXIL""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:jac-GT,Popti’ / Jakalteko,jac-GT,EXACT_BCP47_REGION_IDENTITY,GT,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:2562598298aa93b8b4ef12ea""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-gtm-popti""]","[""AMAR_GTM_POPTI""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:jiv-EC,Shuar Chicham,jiv-EC,EXACT_BCP47_REGION_IDENTITY,EC,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:79b686e9e90dad241cae7192""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-ecu-shuar""]","[""AMAR_ECU_SHUAR""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:jv-Latn-ID,Javanese,jv-Latn-ID,EXACT_BCP47_REGION_IDENTITY,ID,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""all_stages"",""foundational; primary bridge; secondary concepts; TVET; first-year bridge""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,2,"[""pop:8769a570123aa3d669d927d9"",""pop:c8a807b2f8dcd796e65bffee""]",MULTIPLE_NONADDITIVE_LANGUAGE_MEASURES_REQUIRE_STRATUM_PARTITION,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,CATEGORICAL_TARGET_LOCATOR_ONLY_NOT_A_QUANTITATIVE_STAGE_ROUTE_FACTOR,jv-Latn-ID,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:glob-jv-latn-id"",""package:sea-id-javanese-latn""]","[""SEA_ID_JAVANESE_LATN"",""glob_jv_latn_id""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""nonoverlapping_population_measure_selection_or_partition"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:kek-GT,Q’eqchi’,kek-GT,EXACT_BCP47_REGION_IDENTITY,GT,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:becc4683c53126aa8e06ec32""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:amar-gtm-qeqchi""]","[""AMAR_GTM_QEQCHI""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:kek-Latn-GT,Q'eqchi',kek-Latn-GT,EXACT_BCP47_REGION_IDENTITY,GT,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""all_stages""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:53621e583804f6885ca7ecbc""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:glob-kek-latn-gt""]","[""glob_kek_latn_gt""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
lang:kem-Latn-TL,Kemak,kem-Latn-TL,EXACT_BCP47_REGION_IDENTITY,TL,MISSING_EXACT_CLOSED_STAGE_IDENTITY,"[""foundational; primary; Tetun bridge; health""]",MISSING_EXACT_ENDPOINT_AND_HORIZON_IDENTITY,false,1,"[""pop:04b6889e80d1ae18e50eb6fd""]",LANGUAGE_POPULATION_LOCATOR_ONLY_STAGE_ENDPOINT_DENOMINATOR_MISSING,MISSING_EXPLICIT_CONDITIONAL_DENOMINATOR_CHAIN,MISSING_PUBLIC_CONDITIONAL_RATE_FOR_EXACT_COUNTRY_STAGE_ENDPOINT_DENOMINATOR,MISSING_EXACT_STAGE_SUBJECT_ROUTE_RESOURCE_AUDIT,,MISSING_PUBLIC_LOW_BASE_HIGH_NONOVERLAP_FOR_EXACT_CAPABILITY_STRATUM,MISSING_PUBLIC_LOW_BASE_HIGH_GAIN_FOR_FIXED_PACKAGE_ENDPOINT_HORIZON,MISSING_ROUTE_SPECIFIC_LOW_BASE_HIGH_REACH_FOR_EXACT_STRATUM,MISSING_ENDPOINT_SPECIFIC_LOW_BASE_HIGH_FUNCTIONAL_USE_RATE,false,false,false,"[""package:sea-tl-kemak""]","[""SEA_TL_KEMAK""]","[""documented_conditional_denominator_chain"",""exact_closed_learner_stage"",""exact_functional_access_endpoint"",""fixed_horizon_months"",""fixed_subject_or_canon_package"",""public_factor:academic_nonoverlap"",""public_factor:accessible_delivery_reach"",""public_factor:conditional_functional_use"",""public_factor:education_need"",""public_factor:resource_gap"",""public_factor:standardized_access_gain"",""stage_endpoint_compatible_population_denominator""]"
