decision_rank,edition_target_id,label,language_tag,population_basis_class,order_lane,population_low,population_base,population_high,population_source_id,population_definition,population_reference_year,population_confidence,population_atom_id,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,intrinsic_need_p05,intrinsic_need_median,intrinsic_need_mean,intrinsic_need_p95,top10_probability,top100_probability,standard_compute_p50_fecu,compute_evidence_class,population_rank_eligible,primary_order_eligible,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
76,edition-target:lang:tzh-MX,Tseltal,tzh-MX,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,589144.000000,589144.000000,589144.000000,SRC_AMAR_MEX_INEGI_2020,People age 3+ reported Tseltal.,2020,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:5d92b5222c46900120e3dd7a,0.40000000,0.19600122,0.50000000,0.40000000,0.08538831,0.50000000,12463.110109,200989.190109,389515.270109,141117.395205,201860.905275,202747.055634,269750.450938,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:5d92b5222c46900120e3dd7a,auth:canonical:canonical:pop:5d92b5222c46900120e3dd7a,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:5d92b5222c46900120e3dd7a,legacy_canonical_population,pop:5d92b5222c46900120e3dd7a,language_population_or_context,cf7f2f0b6edbc10d5cc288fb80a6d4f7623ecd124a942ec5a6394edba2e97354,8331bf7ad678ac5fcb2f3be1204b9ce2c27700e7130d2beb3d7c3629829e9730,84fd50da917992c7ea44cdcd3d0bb5187c837dc458b006f2e14a2c73854f6c15,A33A11D9FFC09CABAF9900A0F8AC0C42ADFE2028767AC6406421DC16F59D248D,true,false,POINT,,589144,,589144,589144,true,false
77,edition-target:lang:ayr-BO,Bolivian Aymara,ayr-BO,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,457358.000000,457358.000000,457358.000000,SRC_AMAR_BOL_INE_2024,People age 6+ reporting Bolivian Aymara as language of greatest use; not mother tongue.,2024,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:c106b99899cbaa7a7dff7d35,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,50309.380000,196663.940000,343018.500000,136751.659640,197683.852362,194997.313419,248928.296782,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:c106b99899cbaa7a7dff7d35,auth:canonical:canonical:pop:c106b99899cbaa7a7dff7d35,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:c106b99899cbaa7a7dff7d35,legacy_canonical_population,pop:c106b99899cbaa7a7dff7d35,language_population_or_context,86e3a0314b915cec98d5ee23fc32b62d7a575dc716321ee2f1808998c0e74b51,da1e7f71639657f3aca727bdd9df2a2724234dd39dc2048a88ae84816161859e,fd44a5fd9a3986f68467fd389e1fb94be2d37e324435b4dc1d00d2e2dbc29854,924EB98438766B0E33568FCC094801EDFB9FEAE19E22C9C5144F895E93424E8F,true,false,POINT,,457358,,457358,457358,true,false
78,edition-target:lang:cak-GT,Kaqchikel,cak-GT,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,411089.000000,411089.000000,411089.000000,SRC_AMAR_GTM_INE_2018,People age 4+ reporting Kaqchikel as mother tongue.,2018,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:7d54223293228859a8359468,0.60000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,63307.706000,194856.186000,326404.666000,147366.567494,196633.594136,196139.670224,239902.633921,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:7d54223293228859a8359468,auth:canonical:canonical:pop:7d54223293228859a8359468;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:cak-Latn-GT,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:7d54223293228859a8359468,legacy_canonical_population,pop:7d54223293228859a8359468,language_population_or_context,55f81de11c5b1ea30d629b5a15bc62fd8276f9757909a3946532c5465744b1bf,2896ec20031459d167f5850a4013d7e99f5be9dcb1264cdf66709957952133a4,600fd3c4fa4a91e63a10be55b392bd6fdfdc32d03229a58a046fe4eb8c81a19e,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,POINT,,411089,,411089,411089,true,false
79,edition-target:lang:cy-Latn-GB,Welsh,cy-Latn-GB,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,538300.000000,538300.000000,538300.000000,WALES_CENSUS_SURVEY_DIFFERENCES_2021;WALES_SCHOOL_CENSUS_2025;WALES_PISA_2022;WALES_HWB_PUBLISHING;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,Census 2021 source-stated count of usual residents age 3+ able to speak Welsh.,2021,A_REGIONAL_EXACT_TYPED_PERSON,cy-Latn-GB-WLS,0.60000000,0.04884726,0.50000000,0.40000000,0.02263950,0.50000000,14501.254074,186757.254074,359013.254074,136676.693739,195518.604680,195025.575205,251982.050146,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:cy-Latn-GB-WLS,auth:canonical:canonical:pop:526c335b85433cc82bd0954a;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:cy-Latn-GB-WLS,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:cy-Latn-GB-WLS,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,cy-Latn-GB-WLS,REGIONAL_EMPIRICAL_STRATUM,ee0132c92a00c72eba415b4f9b85555d0a7e205281cfea16e7474784ba0d1bb7,f63f665ca8d22e0b9b9bb7300531cf628670e45120898a50b9c3102b091f1214,babfa3cf520308ec29c27c1dff5252cdc630879f9c54e7f1d53d52a6dc58ad25,c80cc51906f005058cb8d3315d5572345a66c1bbf3db958c7c9e0df2e0501a86;1be86c7a8c3255ec030be5952e08f524601bb762ccf18db12ca4aa7836b5e719;907213d48db49827e6099f11288cd259a18b996d8fce71f60fe312d5aba0f616;21a6bd841aa3a4d42b47784919e8d02e01c29e6c1ed6545ae20e4f8339f64cd4;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,true,false,POINT,,538300,,538300,538300,true,false
80,edition-target:lang:ayr-PE,Aymara in Peru,ayr-PE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,444389.000000,444389.000000,444389.000000,SRC_AMAR_PER_INEI_2017,People age 5+ reporting Aymara as mother tongue.,2017,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:718c3cb44e2abc255092f749,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,48882.790000,191087.270000,333291.750000,143010.979392,193950.237212,192449.972928,234946.257147,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:718c3cb44e2abc255092f749,auth:canonical:canonical:pop:718c3cb44e2abc255092f749,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:718c3cb44e2abc255092f749,legacy_canonical_population,pop:718c3cb44e2abc255092f749,language_population_or_context,5c71f8ed8a3411394be2311a578f8e66ce4004cc7b0363d33c296c3206bbf8e6,754bd7eb99f25952ca154541b78e01578e8009226b0aae69d5778859f2dd4660,b146dbdc002d9c05d63aa373db5a6a4aa25d7c1b21fab008b8e3374c25fe4a17,2D3BFFEB224A6DB10805B60691B871993C4B6F81F4813BA3271FBB83AB30EB96,true,false,POINT,,444389,,444389,444389,true,false
81,edition-target:lang:tzo-MX,Tsotsil,tzo-MX,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,550274.000000,550274.000000,550274.000000,SRC_AMAR_MEX_INEGI_2020,People age 3+ reported Tsotsil.,2020,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:02c4cac428d92de70bae2606,0.40000000,0.19600122,0.50000000,0.40000000,0.08538831,0.50000000,11640.830514,187728.510514,363816.190514,131425.708979,190213.479012,190603.704873,250350.749487,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:02c4cac428d92de70bae2606,auth:canonical:canonical:pop:02c4cac428d92de70bae2606,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:02c4cac428d92de70bae2606,legacy_canonical_population,pop:02c4cac428d92de70bae2606,language_population_or_context,16bd7ca20c2f0cf5805a55c0d4706ea96c1cd2bab3e3f61b03649a17ad08e473,be717036a720e48d354bf107d181be6804f213a356e3075dbf2f3aaa78955f75,c7d9e998de2610570536ba238ec34b8db5510d014c47177ced61b9208107bccf,A33A11D9FFC09CABAF9900A0F8AC0C42ADFE2028767AC6406421DC16F59D248D,true,false,POINT,,550274,,550274,550274,true,false
82,edition-target:regional:ru-Cyrl-EE,Russian mother-tongue population in Estonia,ru-Cyrl-EE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,379210.000000,379210.000000,379210.000000,EE_CENSUS_MOTHER_TONGUE_2021;EE_EDUCATION_TRANSITION;EUROSTAT_INTERNET_2025;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,"Statistics Estonia PxWeb table RL21434 exact whole-country cell: age groups total, both sexes, Russian mother tongue.",2021,A_REGIONAL_EXACT_TYPED_PERSON,ru-Cyrl-EE,0.60000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,58398.340000,179745.540000,301092.740000,138035.906587,176503.355286,178675.631048,229846.516963,0.000000,1.000000,1080000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ru-Cyrl-EE,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ru-Cyrl-EE,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ru-Cyrl-EE,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,ru-Cyrl-EE,REGIONAL_EMPIRICAL_STRATUM,5daef678045cf431978ada08aa55e5b2031ea5f6432379ae1e68aa3ae1fca77f,a6916962216f3f75742f75a6b31dee16b4111778d5c80fcd48dcea68aac50333,4e648ae06a83fc5e09a95d4fe1cb20b2389e5eceac0cd90cd23eff9cba7c4449,5562b17f65fbe87f6750b6c61cfd846887cd826dd7080b155a7686f668c8cdfc;d68956ea07101c79a930314cd97b42e14008586f3f17ba86bcbd514355e0ad3d;457afb7c04ff3261e9ae787c9c1be046fb63c71936855b97bacf6b60cd363cb3;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,true,false,POINT,,379210,,379210,379210,true,false
83,edition-target:lang:swh-Latn-RW,Rwanda Kiswahili,swh-Latn-RW,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,327438.000000,331583.000000,335729.000000,UNESCO_KISWAHILI;RW_EDUCATION_LAW_2021;RW_NISR_EDUCATION_2022;RW_REB_KISWAHILI;WB_WDI_COMPLETION_2026;WB_WDI_INTERNET_2026;WB_WDI_ELECTRICITY_2026;UNICEF_LP_OFFLINE;WMF_WIKI_STATS_20260901;WMF_TERMS,"Age 15+ able to read, write and understand Kiswahili; interval induced solely by the published 4.0% rounded rate applied to 8,289,582 people age 15+.",2022,B_REGIONAL_INTERVAL_TYPED_PERSON,swh-Latn-RW,0.60000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,50425.452000,157170.342000,266568.826000,119255.224732,159650.638561,158314.886786,192599.264051,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-RW,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-RW,ADMIT,B_REGIONAL_INTERVAL_TYPED_PERSON,regional:AFRICA_EMPIRICAL_NEED_INPUTS:swh-Latn-RW,AFRICA_EMPIRICAL_NEED_INPUTS,swh-Latn-RW,REGIONAL_EMPIRICAL_STRATUM,e1af8d77b59b32af32905376f60a98a39f3e497df2a560f998186129f6a4cbfc,29a7acff7a9e78cdaecd39033501be1e2b0e20ae610bae977ca3f276182826c1,5aac4fa235db1e0f65bfbfdcb1ed0c9230ee9ee42a332cb078e3a45b3c1a5d9a,48b903fcfe7b1a24b04fa7f63b121ab2cd1a30fd34200bb0b0823991ae097d10;dd1904a904371b3a39661b187ff9cfbd1be22c6c3b2e79d5d860c2bd94d361d9;61d52341ff6f7727cefb30ec29900f0ac40511fb0ac380bb364de29814218c6c;72fd0d7de6d488e6298e38c35438d6780ffbff9888a00ab04377d7dacfbe740a;9c33353549fc27a2ca2324fce4a756d339919d730256dd89c7f5b4e7448cf9f0;a4cece4af9a4faeed12675aea814c27c361ae700e854fbb0b716f58b6b5542d6;ce9ed3e99ff8beae8c3ba2cd7069cd3b48397588bf3c0dc755bc3c53b0a943ef;f08a8440b3bcbcc5182faa1cd33b606ff6fe4f68195e2e63badddb3f2b1fd8a4;1116171463655f3000daa67696b5fdad231077d53124aeec2023087d759613f3;1f5f1cfe3b410860ae46e0ad9ba9d5494397fa456f69b516caeeffcde0c4392e,true,false,INTERVAL,327438,331583,335729,327438,335729,true,false
84,edition-target:lang:tet-Latn-TL,Tetun Prasa,tet-Latn-TL,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,361027.000000,361027.000000,361027.000000,TLS_CENSUS_LANGUAGE_STUDY,2015 census L1 count reproduced in an open peer-reviewed study.,2015,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:1fc814504dc4aaaeb4aa8518,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,39712.970000,155241.610000,270770.250000,118264.315511,157970.588326,156713.973054,198241.343457,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:1fc814504dc4aaaeb4aa8518,auth:canonical:canonical:pop:1fc814504dc4aaaeb4aa8518,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:1fc814504dc4aaaeb4aa8518,legacy_canonical_population,pop:1fc814504dc4aaaeb4aa8518,language_population_or_context,0d9bae981dfb07d2dca4b5fcb093314042326037a0c3fcc988bda6930948d8ce,4e849a5d8d6dc976845e15d62588375bd597cc2bafb8505c3b9bbf5215256434,b75451f95f5328a7cf1222edfa388bd5d24f6a06f23471868e91693dda2cd0eb,085656567BA1C231EA086EA6868221DD26261B344839681F32510E035ABFAFF8,true,false,POINT,,361027,,361027,361027,true,false
85,edition-target:lang:mag-Deva-NP,Magahi,mag-Deva-NP,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,230117.000000,230117.000000,230117.000000,NPL_LANG_2021,Census mother-tongue count,2021,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:034692087acb25c6eafbc401,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,25312.870000,98950.310000,172587.750000,70866.935781,98700.883062,98770.216081,124501.103995,0.000000,1.000000,1220000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:034692087acb25c6eafbc401,auth:canonical:canonical:pop:034692087acb25c6eafbc401,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:034692087acb25c6eafbc401,legacy_canonical_population,pop:034692087acb25c6eafbc401,language_population_or_context,6c9b491cdbaf379eebca3cac61ca161ba58cbfecf00ab899ed9583a286af6726,081be0724531b1548014a3492e5463c512e4e8d5ac2cedb7bce17e0679f8faf7,d9d7ae7f04a07244ca14e68f259c257be4fec224ca89dd25179aa1c258359473,CD87291B81AF1ED1EA603E7E87B546F1AFE4B99280BA8CF67C8C8EA7E93F37B3,true,false,POINT,230117,230117,230117,230117,230117,true,false
86,edition-target:lang:mi-Latn-NZ,Maori,mi-Latn-NZ,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,213849.000000,213849.000000,213849.000000,SRC_NZ_CENSUS_2023,People reporting ability to speak te reo Maori in Census 2023.,2023,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:336d98a6d4f1f727b401fb9c,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,23523.390000,91955.070000,160386.750000,69084.208341,93581.120772,92806.905648,118652.316758,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:336d98a6d4f1f727b401fb9c,auth:canonical:canonical:pop:336d98a6d4f1f727b401fb9c;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:mi-Latn-NZ,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:336d98a6d4f1f727b401fb9c,legacy_canonical_population,pop:336d98a6d4f1f727b401fb9c,language_population_or_context,80d767c402f9d31775bad09ee57158f1cd4246dea957abb786c28246ba3bf0a9,e97d0b73de209a3d5af7d02118715d49b1c78518fd5b85f61bb1b81343db5859,8a1605af232e8f91e2120fbfd41a6927e2cb167b821ee92819e8c7f1a0e04453,BD3026B734E96CCA7936D3365171B291F35C6F9E2B1CE74D31B688DABD477D85,true,false,POINT,213849,213849,213849,213849,213849,true,false
87,edition-target:lang:bzj-BZ,Belize Kriol,bzj-BZ,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,180792.000000,180792.000000,180792.000000,BZ_CENSUS_LANG_INFOGRAPHIC_2022;BZ_EDU_PLAN_2021_25;KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019,Statistical Institute of Belize 2022 census direct count of people age 4+ able to speak Creole; people could report more than one language.,2022,A_REGIONAL_EXACT_TYPED_PERSON,nonadditive-multilanguage:a4babbc795027f17,0.60000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,27841.968000,85695.408000,143548.848000,65657.366475,86924.089922,85667.790972,105656.550046,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:bzj-Latn-BZ,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:bzj-Latn-BZ,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:bzj-Latn-BZ,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,bzj-Latn-BZ,REGIONAL_EMPIRICAL_STRATUM,49228d1cf6432f1ecb1790c6aa9fe48692f6e3c2c3499195a91766bf5d0c5e13,f782335bd602ae254a171effd94411eaa4302b0dfdcd61a5965ac96ee0291402,6a92f87f68a09efb67736ae52c5a68e44c2bb3faac7636d7124543ffcb1ef8c9,ebc5d2686804d589d63fb5573f4a89712b037767b14762fb84ce78ad00dc0a7c;63fb79128cdc9d879b78bf4d5595fe1de8c341eb93dbfc2dce6162e38dbf374c;8120a4e9f9d13bac66e71a632a8b68fc4ee0c9d888a0d4fdac7b73d821974d66;91ed6f78387f9c08e72331ac7d5740ff4b6aec79387f7bb4715dd09c3e90bc0a;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579,true,false,POINT,180792,180792,180792,180792,180792,true,false
88,edition-target:lang:ctu-MX,Chol,ctu-MX,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,254715.000000,254715.000000,254715.000000,SRC_AMAR_MEX_INEGI_2020,People age 3+ reported Chol.,2020,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:dd30e4e76fd221a92624b236,0.40000000,0.19600122,0.50000000,0.40000000,0.08538831,0.50000000,5388.395861,86897.195861,168405.995861,57945.674767,85942.688304,86692.011441,115607.717223,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:dd30e4e76fd221a92624b236,auth:canonical:canonical:pop:dd30e4e76fd221a92624b236,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:dd30e4e76fd221a92624b236,legacy_canonical_population,pop:dd30e4e76fd221a92624b236,language_population_or_context,b6d7be50f60c216e6a4dc5792864ac6938dd5cdec1afee95ba0174bf8f018d8f,13aa22500f8f2fe7a0444391dce7e8d361ce9805cccbcb387810a87fa79d4928,c3d3fde2f4816bf88170cf3cf7d10ff99099765ae6ba771d991259f7677931b1,A33A11D9FFC09CABAF9900A0F8AC0C42ADFE2028767AC6406421DC16F59D248D,true,false,POINT,,254715,,254715,254715,true,false
89,edition-target:lang:mgm-Latn-TL,Mambai,mgm-Latn-TL,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,195778.000000,195778.000000,195778.000000,TLS_CENSUS_LANGUAGE_STUDY,2015 census L1 count reproduced in an open peer-reviewed study.,2015,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:f6619caf8327caf3d2a22960,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,21535.580000,84184.540000,146833.500000,62390.436681,81855.106138,82469.443602,104668.329488,0.000000,1.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:f6619caf8327caf3d2a22960,auth:canonical:canonical:pop:f6619caf8327caf3d2a22960;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:mgm-Latn-TL,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:f6619caf8327caf3d2a22960,legacy_canonical_population,pop:f6619caf8327caf3d2a22960,language_population_or_context,c715f4ef94e4bba1c9114a2ca5dae0ce9299f59e9b37803b04ff061b70a224e8,02013978e9de71331dbd9080b782be0fa45a77d5a561fcc82127e0676a1e06cf,71aabf61b09561f81d80eac22c8bb3569ed8b6dc7a0478cb33dd5ba264f4660a,085656567BA1C231EA086EA6868221DD26261B344839681F32510E035ABFAFF8,true,false,POINT,,195778,,195778,195778,true,false
90,edition-target:lang:kjb-GT,Q’anjob’al,kjb-GT,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,166261.000000,166261.000000,166261.000000,SRC_AMAR_GTM_INE_2018,People age 4+ reporting Q’anjob’al as mother tongue.,2018,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:79cbadc85977c341fee6db2f,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,18288.710000,71492.230000,124695.750000,52130.155720,70939.687218,70857.802816,90109.812312,0.000000,0.984375,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:canonical:canonical:pop:79cbadc85977c341fee6db2f,auth:canonical:canonical:pop:79cbadc85977c341fee6db2f;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:kjb-Latn-GT,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:79cbadc85977c341fee6db2f,legacy_canonical_population,pop:79cbadc85977c341fee6db2f,language_population_or_context,bc69deb3fb7d461470c6ded57c214cb5684b7c15e941e80d06219ec4cd501f1b,5fd87bcafe09dc2ae50715942d374c895d69cad7cb5fed9553df1a6453d15773,2c08c7341643ec398b35f93929930e1ed7655fb87936c1b37437be1a443c63c3,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,POINT,,166261,,166261,166261,true,false
91,edition-target:regional:nah-huasteca-hidalguense-Latn-MX,Mexicano de la Huasteca hidalguense,nah-huasteca-hidalguense-Latn-MX,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,195770.000000,195770.000000,195770.000000,MX_INALI_CLIN_NAHUATL;MX_INALI_NAHUATL_VARIANT_2000;MX_INALI_LANGUAGE_RISK;MX_INEE_LANGUAGE_MATCH;MX_INEGI_CENSUS_2020;NLP_AMERICASNLP_2021;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901,INALI source-stated exact-variant estimate based on Census 2000 and the official catalog.,2000,A_REGIONAL_EXACT_TYPED_PERSON,nah-huasteca-hidalguense-Latn-MX,0.40000000,0.19600122,0.50000000,0.40000000,0.08538831,0.50000000,4141.437520,66787.837520,129434.237520,49176.161012,69357.620354,69298.617172,88446.717775,0.000000,0.988281,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,true,true,L-M_COMMON_PRIOR_MODEL_CONDITIONAL,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-huasteca-hidalguense-Latn-MX,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-huasteca-hidalguense-Latn-MX,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-huasteca-hidalguense-Latn-MX,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nah-huasteca-hidalguense-Latn-MX,REGIONAL_EMPIRICAL_STRATUM,682fddebb9a9c18c57996db30e216609df9d1189a48999c7e52bdf1c0a61dec1,7d55a5f9e732eb8c1f764b7a5a5d94c59656d8c324471206ffde7a77d82dbc06,ebee1e0aba796db3fe94c9757a6e0ad3dca518f716bc4e12a02b48bf23edfcc0,4123ed823122176c1bef6945dc39949d2e15a1878e280bfa299180b4640538ca;911deb36a0f3e8e7d16064d049431821461e16a065d2e17a75593a265e63093e;4e641a703aef367444cb80fb65e8a9de4bdc3ee0030b6af04da5be43d7d15cdc;4bcfee26bf928ba1873b11464cc67971876216d3b9e6e364a253c1f65fe1c32b;72fa9f5310d8320480dd71bbf7c5afcb6ba8e563fd0f255c2c6c888203574b86;1cf6784c00e1387887a6f62822885b4db4171b54d010d96dfbd74e6782572d5e;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,true,false,POINT,,195770,,195770,195770,true,false
