authorization_id,source_lane,source_record_id,evidence_identity_id,edition_target_id,canonical_language_target_id,regional_stratum_id,authorization_status,authorization_tier,authorization_reason,population_low_persons,population_base_persons,population_high_persons,population_definition,source_ids,source_urls,score_row_present,score_order_lane,score_primary_order_eligible,score_population_atom_id,score_selected_source_record_id,score_authorization_ids,binding_outcome,row_sha256
auth:canonical:canonical:pop:159fe34a7c15edc5d3942d40,legacy_canonical_population,pop:159fe34a7c15edc5d3942d40,canonical:pop:159fe34a7c15edc5d3942d40,edition-target:macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,,EXCLUDE,none,target identity is unresolved/macro/context,,490845,,People age 3+ reported under the census aggregate Zapotec; not assignable to a local variety.,SRC_AMAR_MEX_INEGI_2020,https://www.inegi.org.mx/contenidos/programas/ccpv/2020/doc/Censo2020_Principales_resultados_EUM.pdf,true,unranked_context,false,territory:MEX,,,EXCLUDED_WITH_EXPLICIT_REASON,FF0A20FB14D2A9B8DD2DA631EE3DCD09DF14C49DFE43B1350B16DA567D601E87
auth:canonical:canonical:pop:15ce6665932281053a92aacb,legacy_canonical_population,pop:15ce6665932281053a92aacb,canonical:pop:15ce6665932281053a92aacb,edition-target:lang:gcf-GP,lang:gcf-GP,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,Adult age 15+ mastery share in 2019–2020; not a headcount.,SRC_AMAR_FRA_CREOLE_2019_20,https://www.bnsp.insee.fr/ark:/12148/bc6p089kb96/f1.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,6A0F709ABD5DFF8A2EF82C4F96E344FC5D28A5E9059CBAF46E514DF49D6D5236
auth:canonical:canonical:pop:15f112591a81374743bc3e66,legacy_canonical_population,pop:15f112591a81374743bc3e66,canonical:pop:15f112591a81374743bc3e66,edition-target:lang:ha-Latn-NG,lang:ha-Latn-NG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,80000000,,,Institutional lower-bound estimate for Nigeria; upper bound not stated.,SRC_UNESCO_HAUSA_2026,https://www.unesco.org/en/articles/african-languages-blind-spot-ai,true,unranked_context,false,territory:NGA,,,EXCLUDED_WITH_EXPLICIT_REASON,87F1F016721EE1C4EFA6CEAABC2F8C7265CA0EFF24E432FA0FCBB37DC75475D9
auth:canonical:canonical:pop:161c1a9a3b5fe3578f628f35,legacy_canonical_population,pop:161c1a9a3b5fe3578f628f35,canonical:pop:161c1a9a3b5fe3578f628f35,edition-target:lang:cab-BZ,lang:cab-BZ,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,"Share of population age 4+ reporting ability to speak Belize Garifuna; multiple languages allowed, not a mother-tongue share.",SRC_AMAR_BLZ_SIB_2022,https://sib.org.bz/wp-content/uploads/CensusKeyFindingsReport_2022.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,8447A150CD93655B90ABEB849F8874B1523A347B38CD42FAC3A6242EFE501077
auth:canonical:canonical:pop:166940960f3e75dade277ada,legacy_canonical_population,pop:166940960f3e75dade277ada,canonical:pop:166940960f3e75dade277ada,edition-target:lang:gil-Latn-TV-x-nui,lang:gil-Latn-TV-x-nui,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,People aged 5+ reported literate in Nuian,OIO_0C068ED806B3,https://stats.gov.tv/download/85/population-and-housing-census/1836/tuvalu_2022_census_report,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,C57DBE74D11758770ABA532DD2421A7DE7C3797B81F9E7D96E31E99434961630
auth:canonical:canonical:pop:1698830a17c6f59ef42306e5,legacy_canonical_population,pop:1698830a17c6f59ef42306e5,canonical:pop:1698830a17c6f59ef42306e5,edition-target:lang:moe-CA,lang:moe-CA,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,10740,,People reporting knowledge of Innu-Aimun; mother-tongue count 9430. Counts randomly rounded.,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,true,person_need,true,auth:canonical:canonical:pop:1698830a17c6f59ef42306e5,pop:1698830a17c6f59ef42306e5,auth:canonical:canonical:pop:1698830a17c6f59ef42306e5,ADMITTED_AND_SELECTED_FOR_SCORE,A21CF754B6574CF2D00102485C3DB8BD0EFFD1C463911D6B7807E4B7D4BF7009
auth:canonical:canonical:pop:17cf10e73d97cfe655727995,legacy_canonical_population,pop:17cf10e73d97cfe655727995,canonical:pop:17cf10e73d97cfe655727995,edition-target:lang:tkl-Latn-TK,lang:tkl-Latn-TK,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,1647,1647,1647,"Population count including Tokelau public-service families based in Samoa; 1,480 were on atolls on census night",OIO_6B422DE3E061,https://www.tokelau.org.nz/site/tokelau/2019%20Tokelau%20Population%20Count.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,08161E6A51E6E74C81A5849A85A3CC4E34EA97CB5DDB5BA8C7A9069B037FB933
auth:canonical:canonical:pop:1890df4e838ba013835e1dac,legacy_canonical_population,pop:1890df4e838ba013835e1dac,canonical:pop:1890df4e838ba013835e1dac,edition-target:lang:ig-Latn-NG,lang:ig-Latn-NG,,ADMIT,B_INTERVAL_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,23000000,25000000,27000000,"Approximate federal-government speaker estimate, around 25m.",SRC_NIGERIA_FMACCE,https://www.fmacce.gov.ng/indigenous-language,true,person_need,true,auth:canonical:canonical:pop:1890df4e838ba013835e1dac,pop:1890df4e838ba013835e1dac,auth:canonical:canonical:pop:1890df4e838ba013835e1dac,ADMITTED_AND_SELECTED_FOR_SCORE,0C87107FA16413D5ACCDB0E01BEB2D3D2A7E2A8ACCDBA7C9BE974CE6F0C5DCC9
auth:canonical:canonical:pop:18db243036b830db09e6124f,legacy_canonical_population,pop:18db243036b830db09e6124f,canonical:pop:18db243036b830db09e6124f,edition-target:lang:bho-Deva-IN,lang:bho-Deva-IN,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,50579447,50579447,50579447,Raw mother-tongue return inside Census Hindi umbrella,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,true,person_need,true,auth:canonical:canonical:pop:18db243036b830db09e6124f,pop:18db243036b830db09e6124f,auth:canonical:canonical:pop:18db243036b830db09e6124f,ADMITTED_AND_SELECTED_FOR_SCORE,A70F65C469E3FB59660020858CE57FECBD22FC9BD8C4F0AB13C7E46884C492F1
auth:canonical:canonical:pop:1992ed381313830db0336e77,legacy_canonical_population,pop:1992ed381313830db0336e77,canonical:pop:1992ed381313830db0336e77,edition-target:lang:fcs-CA,lang:fcs-CA,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,990,,LSQ mother-tongue respondents; not all users.,SRC_AMAR_CAN_SIGN_2021,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/details/page.cfm?DGUIDlist=2021A000224%2C2021A000011124&GENDERlist=1%2C2%2C3&HEADERlist=15%2C13%2C18%2C12%2C16%2C14%2C17&Lang=E&STATISTIClist=1%2C4&SearchText=,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,42F1F521D8703439D686045CE6C7CEE82950A303170494067641D6B83B5B3EA6
auth:canonical:canonical:pop:1a114d556942633b24d14186,legacy_canonical_population,pop:1a114d556942633b24d14186,canonical:pop:1a114d556942633b24d14186,edition-target:lang:bzs-BR,lang:bzs-BR,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,"Pupils classified deaf, hard of hearing, or deafblind; not a Libras-user count. 55,900 were in common classes and 6,300 in exclusive/bilingual classes.",SRC_AMAR_BRA_DEAF_2023,https://www.gov.br/planejamento/pt-br/assuntos/planejamento/plano-plurianual/arquivos/arquivos-ppa-2024-2027/agenda_crianca_adolescente_completa.pdf,true,unranked_context,false,territory:BRA,,,EXCLUDED_WITH_EXPLICIT_REASON,30AC0570021D4DE4DD42A3B467F53F90BE34196AE21E9BE21ED9D6E17ED0242A
auth:canonical:canonical:pop:1a296b1f7b12ec1ef607f53a,legacy_canonical_population,pop:1a296b1f7b12ec1ef607f53a,canonical:pop:1a296b1f7b12ec1ef607f53a,edition-target:lang:sm-Latn-AS,lang:sm-Latn-AS,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,38835,38835,38835,People aged 5+ in households reporting Samoan at home; group-quarters residents excluded,OIO_EC058330AB8F,https://data.census.gov/table/DECENNIALDHCAS2020.PBG5,true,person_need,true,auth:canonical:canonical:pop:1a296b1f7b12ec1ef607f53a,pop:1a296b1f7b12ec1ef607f53a,auth:canonical:canonical:pop:1a296b1f7b12ec1ef607f53a,ADMITTED_AND_SELECTED_FOR_SCORE,2FD0983D054A82EE00933C9DAFE88117F1C7641CEEB80DAD11E896474E33B54E
auth:canonical:canonical:pop:1b0fedae1f0166ba231953b3,legacy_canonical_population,pop:1b0fedae1f0166ba231953b3,canonical:pop:1b0fedae1f0166ba231953b3,edition-target:lang:bn-Beng-IN,lang:bn-Beng-IN,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,96177835,96177835,96177835,Raw Census mother-tongue count,IND_C16_2011,https://censusindia.gov.in/nada/index.php/catalog/10191,true,person_need,true,auth:canonical:canonical:pop:1b0fedae1f0166ba231953b3,pop:1b0fedae1f0166ba231953b3,auth:canonical:canonical:pop:1b0fedae1f0166ba231953b3;auth:canonical:llps:LLPS-BN-IN-L1-2011,ADMITTED_AND_SELECTED_FOR_SCORE,8D55630089040F1ED73D50B5372096E9DD1B3A7F1C563122279F77A81359CCC7
auth:canonical:canonical:pop:1b92c887d8521d60126ccce5,legacy_canonical_population,pop:1b92c887d8521d60126ccce5,canonical:pop:1b92c887d8521d60126ccce5,edition-target:lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,,EXCLUDE,none,target identity is unresolved/macro/context,70000000,,,WFD lower-bound estimate: more than 70m people in signing Deaf communities; not one language.,SRC_WFD_FAQ,https://wfdeaf.org/contact/faqs/,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,89EB40BA262DB2FBD82E25C17F952E72D4FFB8F9A465A5371B85871D99BAFF4C
auth:canonical:canonical:pop:1ce287c71d58f413f7dec02d,legacy_canonical_population,pop:1ce287c71d58f413f7dec02d,canonical:pop:1ce287c71d58f413f7dec02d,edition-target:lang:sg-Latn-CF,lang:sg-Latn-CF,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,5000000,5500000,6000000,Rounded bridge-reach range; not an L1-only count,,,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,CF9F084EE3EE7EEFDC91E33B670E7D498607648A9BAA08DF62CF370C3FB405C2
auth:canonical:canonical:pop:1d9828107f5af2e12cdc538d,legacy_canonical_population,pop:1d9828107f5af2e12cdc538d,canonical:pop:1d9828107f5af2e12cdc538d,edition-target:lang:ynk-RU,lang:ynk-RU,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,160,,"Shared census 'Eskimo' language-knowledge count; ethnic population 1,659; not split from Chaplinski.",SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,true,unranked_context,false,territory:RUS,,,EXCLUDED_WITH_EXPLICIT_REASON,276035A6224361B9C876E7A741FC5037B9C03A1844AA8C4BA2DD457D48E05564
auth:canonical:canonical:pop:1dda9969087ea2a16ee06645,legacy_canonical_population,pop:1dda9969087ea2a16ee06645,canonical:pop:1dda9969087ea2a16ee06645,edition-target:lang:tpi-Latn-PG,lang:tpi-Latn-PG,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,Reported literacy in Tok Pisin; overlapping with other language-literacy measures and not a speaker headcount,OIO_4D280718188B,https://planipolis.iiep.unesco.org/sites/default/files/ressources/papua_new_guinea_nep_2020-2029.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,7A219AE99CFEF39E2DD98CFBD1CFEC0EB4D5C9D757AD2348EA844A638C975ABE
auth:canonical:canonical:pop:1eba93df0b84d1dadf945ee6,legacy_canonical_population,pop:1eba93df0b84d1dadf945ee6,canonical:pop:1eba93df0b84d1dadf945ee6,edition-target:lang:cre-CA,lang:cre-CA,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,61000,,"People reporting knowledge of Cree, not otherwise specified; mother-tongue count 47855. Counts randomly rounded.",SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,642F6EBC1F6D0221DFCE7F7A840C1070B374FBDA79BA12FA053F40F9FFFBC209
auth:canonical:canonical:pop:1ed848c1d928c4559fb89df2,legacy_canonical_population,pop:1ed848c1d928c4559fb89df2,canonical:pop:1ed848c1d928c4559fb89df2,edition-target:lang:zh-Hans-CN:written,lang:zh-Hans-CN:written,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,101782900,,Learners enrolled in primary education in 2025,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,true,stage_opportunity,true,CN-formal-education-2025,LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,auth:canonical:llps:LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,EXCLUDED_WITH_EXPLICIT_REASON,BFCA767BE83BAE3409560CF29F00F023CE9B86204C2FB92E8603D8AA604E47DE
auth:canonical:canonical:pop:1f81f0627da3dae77a4627f9,legacy_canonical_population,pop:1f81f0627da3dae77a4627f9,canonical:pop:1f81f0627da3dae77a4627f9,edition-target:lang:mdh-Latn-PH,lang:mdh-Latn-PH,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,2021099,,"2020 ethnicity proxy; the census also reports 365,032 Maguindanao home-language households.",PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,true,unranked_context,false,territory:PHL,,,EXCLUDED_WITH_EXPLICIT_REASON,73605247D9842DC5E044F18098D91BB8D6C7E5DC9411288E21DA5A82024A70B1
auth:canonical:canonical:pop:1fa5cc2a9b5ee05d1da3cc72,legacy_canonical_population,pop:1fa5cc2a9b5ee05d1da3cc72,canonical:pop:1fa5cc2a9b5ee05d1da3cc72,edition-target:lang:yux-RU,lang:yux-RU,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,300,,"Shared Yukaghir language-knowledge count; ethnic population 1,813; not split from Tundra Yukaghir.",SRC_AMAR_RUS_ROSSTAT_2021,https://rosstat.gov.ru/storage/mediabank/Tom5_tab18_VPN-2020.xlsx,true,unranked_context,false,territory:RUS,,,EXCLUDED_WITH_EXPLICIT_REASON,8B4FAB56251518FC3A6308C5C77B358A7D1953775172AA038A3F7FBC4D1CA93D
auth:canonical:canonical:pop:1fc814504dc4aaaeb4aa8518,legacy_canonical_population,pop:1fc814504dc4aaaeb4aa8518,canonical:pop:1fc814504dc4aaaeb4aa8518,edition-target:lang:tet-Latn-TL,lang:tet-Latn-TL,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,361027,,2015 census L1 count reproduced in an open peer-reviewed study.,TLS_CENSUS_LANGUAGE_STUDY,https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/,true,person_need,true,auth:canonical:canonical:pop:1fc814504dc4aaaeb4aa8518,pop:1fc814504dc4aaaeb4aa8518,auth:canonical:canonical:pop:1fc814504dc4aaaeb4aa8518,ADMITTED_AND_SELECTED_FOR_SCORE,F8D5157D4EE6BB1827A3C9829197B14B638A7E9283AB33DFE5FD33A21765976D
auth:canonical:canonical:pop:2289a36bf1a824781abfef99,legacy_canonical_population,pop:2289a36bf1a824781abfef99,canonical:pop:2289a36bf1a824781abfef99,edition-target:lang:pam-Latn-PH,lang:pam-Latn-PH,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,3209738,,"2020 ethnicity proxy; 639,687 home-language households were separately reported.",PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,true,unranked_context,false,territory:PHL,,,EXCLUDED_WITH_EXPLICIT_REASON,4D8F831F1F891D03211FF1100EAA2CA0E7F35459A4C75F6D3B23EA5E51DBC72D
auth:canonical:canonical:pop:245bf7d282801a8855f10e95,legacy_canonical_population,pop:245bf7d282801a8855f10e95,canonical:pop:245bf7d282801a8855f10e95,edition-target:lang:unresolved-tag:paikoka:ecuador-paikoka-communities,lang:unresolved-tag:paikoka:ecuador-paikoka-communities,,EXCLUDE,none,target identity is unresolved/macro/context,,580,,Speakers; associated population 720.,SRC_AMAR_ECU_PLAN_2024,https://www.secretariapueblosynacionalidades.gob.ec/wp-content/uploads/2024/07/EPF-Sintesis-de-plan-decenal-correccion3-final-18-junio-2024.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,245FCD237801345DE30AF821BD3687A875838756BAFCB6104CFE1369955ADB7E
auth:canonical:canonical:pop:24e8e3425266fe71334da050,legacy_canonical_population,pop:24e8e3425266fe71334da050,canonical:pop:24e8e3425266fe71334da050,edition-target:lang:ilo-Latn-PH,lang:ilo-Latn-PH,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,8746169,,"2020 ethnicity proxy; the census also reports 1,863,409 home-language households, not persons.",PH_PSA_ETHNICITY_2020,https://psa.gov.ph/content/ethnicity-philippines-2020-census-population-and-housing,true,unranked_context,false,territory:PHL,,,EXCLUDED_WITH_EXPLICIT_REASON,71EADABDD43ECAE343C3750140D614E20B84ABC2D00333958C7F2A2B190952B6
auth:canonical:canonical:pop:2562598298aa93b8b4ef12ea,legacy_canonical_population,pop:2562598298aa93b8b4ef12ea,canonical:pop:2562598298aa93b8b4ef12ea,edition-target:lang:jac-GT,lang:jac-GT,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,,32568,,People age 4+ reporting Popti’ / Jakalteko as mother tongue.,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,true,person_need,true,auth:canonical:canonical:pop:2562598298aa93b8b4ef12ea,pop:2562598298aa93b8b4ef12ea,auth:canonical:canonical:pop:2562598298aa93b8b4ef12ea,ADMITTED_AND_SELECTED_FOR_SCORE,08D027E82C614A40F7A77DBDBD3F2958268103348DA05DEB2AC22C066A29CF01
auth:canonical:canonical:pop:25f5ed879f82a38f50dcd2f0,legacy_canonical_population,pop:25f5ed879f82a38f50dcd2f0,canonical:pop:25f5ed879f82a38f50dcd2f0,edition-target:lang:nso-Latn-ZA,lang:nso-Latn-ZA,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,Share of South Africa population reporting Sepedi/Northern Sotho as household language,SRC_STATSSA_CENSUS_2022,https://www.statssa.gov.za/wp-content/uploads/2023/11/Mbalo-brief-November.pdf,true,unranked_context,false,territory:ZAF,,,EXCLUDED_WITH_EXPLICIT_REASON,6E52A0C65388FF4C37C2C6F262FC8CDB5F8E5A9064DBD09787BA339C45A1565B
auth:canonical:canonical:pop:2627a877bd76541188fc187c,legacy_canonical_population,pop:2627a877bd76541188fc187c,canonical:pop:2627a877bd76541188fc187c,edition-target:lang:tts-Thai-TH,lang:tts-Thai-TH,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,15000000,,22000000,Public planning range anchored in the older Mahidol ethnolinguistic mapping context; no recent official language census.,THA_UNICEF_BRIDGE_FULL,https://www.unicef.org/thailand/media/1282/file/Bridge%20to%20a%20Brighter%20Tomorrow%20%28Full%20Report%29.pdf,true,unranked_context,false,territory:THA,,,EXCLUDED_WITH_EXPLICIT_REASON,3AC07CD9DD1FC5D49684AF396D034C274EA319A43867DDD3AB0DFAE396B7718E
auth:canonical:canonical:pop:265ad12ab34505a5caa42599,legacy_canonical_population,pop:265ad12ab34505a5caa42599,canonical:pop:265ad12ab34505a5caa42599,edition-target:lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,,EXCLUDE,none,target identity is unresolved/macro/context,,21227,,2015 census L1 count reproduced in an open peer-reviewed study.,TLS_CENSUS_LANGUAGE_STUDY,https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,B6757233A9BB249C1F7CFCB644CE92834AFB3F394F5DB0AC30FC8BA7FCB0B5DB
auth:canonical:canonical:pop:26c11abff362ef9cb6d287c2,legacy_canonical_population,pop:26c11abff362ef9cb6d287c2,canonical:pop:26c11abff362ef9cb6d287c2,edition-target:lang:zh-Hans-CN:written,lang:zh-Hans-CN:written,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,753600,,Doctoral students enrolled in 2025,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,true,stage_opportunity,true,CN-formal-education-2025,LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,auth:canonical:llps:LLPS-ZH-HANS-CN-FORMAL-ENROLMENT-2025,EXCLUDED_WITH_EXPLICIT_REASON,7371D940FD72F0FB0ECB45735C87D164351677C886B3B4FDB7FFBF83218FFE04
auth:canonical:canonical:pop:278f62597452eca626dc0521,legacy_canonical_population,pop:278f62597452eca626dc0521,canonical:pop:278f62597452eca626dc0521,edition-target:lang:prs-Arab-AF,lang:prs-Arab-AF,,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,,,,Native-language share in nationally representative adult survey; no census-quality headcount,AFG_MDS_2019,https://asiafoundation.org/wp-content/uploads/2020/05/Afghanistan_2019-Model-Disability-Survey.pdf,true,unranked_context,false,world:unresolved-territory,,,EXCLUDED_WITH_EXPLICIT_REASON,B3CCB7A14D19A5AC20953BF11BE51DE5EAE588F1442DDA53C8E5AE7A6D70E5AC
auth:canonical:canonical:pop:292607b924bd2ee5422ae070,legacy_canonical_population,pop:292607b924bd2ee5422ae070,canonical:pop:292607b924bd2ee5422ae070,edition-target:lang:ne-Deva-NP,lang:ne-Deva-NP,,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,13084457,13084457,13084457,Census mother-tongue count,NPL_LANG_2021,https://censusnepal.cbs.gov.np/results/files/result-folder/Language%20in%20Nepal.pdf,true,person_need,true,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,pop:292607b924bd2ee5422ae070,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,ADMITTED_AND_SELECTED_FOR_SCORE,A00AE816BB1BBB04B94EE2F445BAF2A3359343CEA10CB963B4629C0CF7081D3A
