edition_target_id,edition_key,edition_role,edition_derivation_class,normalized_language_codes_json,language_code_status,language_names_json,normalized_script_codes_json,script_code_status,script_orthography_json,mode_json,mode_status,territory_community_json,production_intervention_scope,effective_order_l_target,target_kind,regional_stratum_id,disposition,registry_row_hash
edition-target:lang:ars-Arab-SA,lang:ars-Arab-SA,canonical_language_edition,CANONICAL_V2_EDITION,"[""ars-Arab-SA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Najdi Arabic — Saudi Arabia""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Arabic""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Saudi Arabia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c212f63d45d59ddb093e93a1b6080a184f615f781abcdb641ccf5981a9419fdb
edition-target:lang:arw-SR,lang:arw-SR,canonical_language_edition,CANONICAL_V2_EDITION,"[""arw-SR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Lokono / Arawak""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Lokono / Arawak orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Suriname interior"",""Lokono / Arawak communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,be605b24b6c27cbaaf3519ac353780db43878f4464c3f02a715314bf968f7070
edition-target:lang:ary-Arab-MA,lang:ary-Arab-MA,canonical_language_edition,CANONICAL_V2_EDITION,"[""ary-Arab-MA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Moroccan Arabic"",""Moroccan Darija""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Arabic"",""Arabic"",""graded-vowel support in paired Modern Standard Arabic""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""MA"",""Morocco""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,bf55ff7aa1879ba99e12172d69c2d64bc00ef0473aceddddf9fc8040a87296cc
edition-target:lang:ary-Latn-MA,lang:ary-Latn-MA,canonical_language_edition,CANONICAL_V2_EDITION,"[""ary-Latn-MA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Moroccan Darija""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin romanization"",""optional learner/search aid, never the only edition""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""MA""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,61acf631f02f7e059161a266bc3ef0a38a6b89c0078331363dd3376e2d3aa425
edition-target:lang:arz-Arab-EG,lang:arz-Arab-EG,canonical_language_edition,CANONICAL_V2_EDITION,"[""arz-Arab-EG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Egyptian Arabic""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Arabic"",""Arabic"",""graded-vowel support in paired Modern Standard Arabic""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""EG"",""Egypt""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,1da26d30eeefc31a4c93855863d4ce49aede364f82ebfe4f4b2a9a36a7e15464
edition-target:lang:arz-Latn-EG,lang:arz-Latn-EG,canonical_language_edition,CANONICAL_V2_EDITION,"[""arz-Latn-EG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Egyptian Arabic""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin romanization"",""optional learner/search aid, never the only edition""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""EG""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,87aba75e6ff8ea4f1a26a377c4ac53b79f93c25ccb99906dd12da89dfe2a2bad
edition-target:lang:as-Beng-IN,lang:as-Beng-IN,canonical_language_edition,CANONICAL_V2_EDITION,"[""as-Beng-IN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Assamese""]","[""Beng""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Assamese variant of Eastern Nagari script""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""India"",""Assam""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,8cfe998f7ec9ff6f631822e8ba30ce18407b9ec648d19005e0965ddbc4b819df
edition-target:lang:ase-CA,lang:ase-CA,canonical_language_edition,CANONICAL_V2_EDITION,"[""ase-CA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""American Sign Language in Canada""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual"",""no primary written script""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Canada"",""American Sign Language in Canada communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,7f07ea1b7f8fc49de4019b4c663f48d892f57fe80ee72f44d78165b4c16b6cc6
edition-target:lang:ase-US,lang:ase-US,canonical_language_edition,CANONICAL_V2_EDITION,"[""ase-US""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""American Sign Language"",""American Sign Language in the United States""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual"",""no ordinary script"",""Visual-manual"",""no primary written script"",""pair with written English""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""United States"",""United States"",""ASL-using Deaf communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,1aa511637f4066f4df712bfbfe4e45eab5e4ac5d28f9b563be73db1d7b5d3578
edition-target:lang:ase-US:community:guam,lang:ase-US:community:guam,canonical_language_edition,CANONICAL_V2_EDITION,"[""ase-US""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""American Sign Language""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual language"",""no written script assumed""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Guam"",""deaf and hard-of-hearing learners""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2d8743eed92b6588a83f80218fe08ee9a8851d2069bf8bd7c320127df88ac0ff
edition-target:lang:ase-US:community:hawai-i,lang:ase-US:community:hawai-i,canonical_language_edition,CANONICAL_V2_EDITION,"[""ase-US""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""American Sign Language""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual language"",""no written script assumed""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Hawaiʻi"",""deaf and hard-of-hearing Hawaiian-medium learners""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c52e28ebfd5b25a5525fca6aab7609588472bfba346b76d93568efd7a1400061
edition-target:lang:ase-US:community:northern-mariana-islands,lang:ase-US:community:northern-mariana-islands,canonical_language_edition,CANONICAL_V2_EDITION,"[""ase-US""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""American Sign Language""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual language"",""no written script assumed""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Northern Mariana Islands"",""deaf and hard-of-hearing learners""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,789eee38ceeaab84dd74fd3f8bb4df4186e356842e55655f5a4b701ef6c0e3a6
edition-target:lang:asf-AU,lang:asf-AU,canonical_language_edition,CANONICAL_V2_EDITION,"[""asf-AU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Auslan""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual language"",""no written script assumed""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Australia"",""deaf and hard-of-hearing learners in Torres Strait""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,33fdc8cc30916299137e48c09ee5872fcc0e558fe8c53c0df3c84e3de66d7385
edition-target:lang:auc-EC,lang:auc-EC,canonical_language_edition,CANONICAL_V2_EDITION,"[""auc-EC""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Wao Tededo""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Wao Tededo orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Ecuador"",""Wao Tededo communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,095cf1f6b751ea30949fb9d1300b14aab996b7911308497c8e03f7d4a24b431e
edition-target:lang:aut-Latn-PF-x-rimatara,lang:aut-Latn-PF-x-rimatara,canonical_language_edition,CANONICAL_V2_EDITION,"[""aut-Latn-PF-x-rimatara""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Rimatara""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Rimatara Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""French Polynesia"",""Rimatara community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,e3bd2a283f1b8aa6a6f54ddc30b4952c5cdf532ebe0fb90781060e0b8182cea8
edition-target:lang:aut-Latn-PF-x-rurutu,lang:aut-Latn-PF-x-rurutu,canonical_language_edition,CANONICAL_V2_EDITION,"[""aut-Latn-PF-x-rurutu""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Rurutu""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Rurutu Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""French Polynesia"",""Rurutu community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,001367a53ed35402268e62c496c1dea6ef9c70094cc85e25c997fcd478eb4a8d
edition-target:lang:awa-Deva-IN,lang:awa-Deva-IN,canonical_language_edition,CANONICAL_V2_EDITION,"[""awa-Deva-IN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Awadhi (India)""]","[""Deva""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Devanagari""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""India"",""especially Uttar Pradesh""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b915b2535ee49674909ea60a8c77e02ce599f0c50a6e97e3b01998f1e976834a
edition-target:lang:awa-Deva-NP,lang:awa-Deva-NP,canonical_language_edition,CANONICAL_V2_EDITION,"[""awa-Deva-NP""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Awadhi (Nepal)""]","[""Deva""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Devanagari""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Nepal"",""Awadhi-speaking Terai communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ad98a8a95ef1e26062beb028a155211039c3db139069e23bbbeb324863372b8c
edition-target:lang:ayl-Arab-LY,lang:ayl-Arab-LY,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayl-Arab-LY""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Libyan Arabic""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Arabic"",""graded-vowel support in paired Modern Standard Arabic""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""LY""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,ecbbb54332be4580f4b2ef10495f0d55a0b5fccf62a0eec6b9f69335d0daab95
edition-target:lang:ayl-Latn-LY,lang:ayl-Latn-LY,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayl-Latn-LY""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Libyan Arabic""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin romanization"",""optional learner/search aid, never the only edition""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""LY""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c206e09323f9e7fa06ecac2e319133b5e69816151ef7c4804ad00c8b97372731
edition-target:lang:ayn-Arab-YE,lang:ayn-Arab-YE,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayn-Arab-YE""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sanaani Arabic — Yemen""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Arabic""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Yemen""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,39a7b578c97db6fc5f9da79d21dff1122ca964da6f3f48683e58621534ad261f
edition-target:lang:ayo-PY,lang:ayo-PY,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayo-PY""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Ayoreo""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Ayoreo orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Paraguay"",""Ayoreo people""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,56299e2dd262d1060cd21a643ecb2d114681597c60d42ce56ad9b2e1bab2cf43
edition-target:lang:ayr-AR,lang:ayr-AR,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayr-AR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Argentina Aymara""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Argentina Aymara orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Argentina"",""people self-identifying as Argentina Aymara""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,0e599ca215c1e3a069637037e20f374c5c5f1912d0a7e5d5bd2f9f4b78163f82
edition-target:lang:ayr-BO,lang:ayr-BO,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayr-BO""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Bolivian Aymara""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Bolivia official/community Bolivian Aymara orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Bolivia"",""named-language communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,0b38b3977f39b24ce5cdeb87c19c8dc2149406ae311bfbf840f62e710ac988c8
edition-target:lang:ayr-CL,lang:ayr-CL,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayr-CL""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Chilean Aymara""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Chilean Aymara orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Chile"",""Chilean Aymara communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9df0a55580df7ce96ccd488c6439cc94c9641ed8c3815cf00afe7cf2f7de2d37
edition-target:lang:ayr-Latn-BO,lang:ayr-Latn-BO,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayr-Latn-BO""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Aymara varieties""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Bolivia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,dbab95511bf478a001124144463cd6da9529ef71a7f67c90dccdfddb3e5524db
edition-target:lang:ayr-PE,lang:ayr-PE,canonical_language_edition,CANONICAL_V2_EDITION,"[""ayr-PE""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Aymara in Peru""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Official Peru Latin Aymara alphabet""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Peru"",""Aymara communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,26b0b2420fcd1c729ce6ed0212fce323f0f583235328808aaaa47eaaf177e29f
edition-target:lang:az-Latn-AZ,lang:az-Latn-AZ,canonical_language_edition,CANONICAL_V2_EDITION,"[""az-Latn-AZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Azerbaijani""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Azerbaijan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,1778274907ea0273e735f20f404130f8d14e562a5f0ad619fbdd63e53f27a030
edition-target:lang:bal-Arab-PK,lang:bal-Arab-PK,canonical_language_edition,CANONICAL_V2_EDITION,"[""bal-Arab-PK""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Balochi (Pakistan education pack)""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Balochi Perso-Arabic right-to-left""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Pakistan"",""especially Balochistan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5f3eb3ecf3f3e7a1e538f34cc1805411718445735ea55afd4cbd444817c9550e
edition-target:lang:ban-Bali-ID,lang:ban-Bali-ID,canonical_language_edition,CANONICAL_V2_EDITION,"[""ban-Bali-ID""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Balinese""]","[""Bali""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Balinese script"",""parallel Latin transliteration""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Balinese script learners/readers""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5cead421d845b2227b269ed74656ee9635b7b6a5539de6a18e8473dc2e47b1cc
edition-target:lang:ban-Latn-ID,lang:ban-Latn-ID,canonical_language_edition,CANONICAL_V2_EDITION,"[""ban-Latn-ID""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Balinese""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin core"",""Balinese script separately tagged""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Bali and Balinese communities, Indonesia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,893985dadf4b397c7d4c336eebf50576fd48540e9341698b3d16bbe43dfaea0d
edition-target:lang:bas-Latn-CM,lang:bas-Latn-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""bas-Latn-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Basaa""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Cameroon standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Cameroon""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,d53552e2eed1eff64743d27edfba8506c4a52928f649d6bd1b6a4af3129439d3
edition-target:lang:bba-Latn-BJ,lang:bba-Latn-BJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""bba-Latn-BJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Bariba/Baatonum""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Benin standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Benin""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,e2d947126fb9178b0960f89ae79f661eb593e8db0cbf7dc5c5e98561d81b9eb4
edition-target:lang:bbj-Latn-CM,lang:bbj-Latn-CM,canonical_language_edition,CANONICAL_V2_EDITION,"[""bbj-Latn-CM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Ghomálá'""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Cameroon standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Cameroon""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,83d8938dad501b7969e872bfe6eb2d580daff8a1bd9834d938aec94c9d007df8
edition-target:lang:bci-Latn-CI,lang:bci-Latn-CI,canonical_language_edition,CANONICAL_V2_EDITION,"[""bci-Latn-CI""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Baule""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Baule standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Côte d'Ivoire""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,0780faec1209b111e4347c491cdfb541a28e3ec1c32b3eca18acc64fe32c1902
edition-target:lang:bcl-Latn-PH,lang:bcl-Latn-PH,canonical_language_edition,CANONICAL_V2_EDITION,"[""bcl-Latn-PH""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Central Bikol""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""separate from Rinconada and Albay varieties""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Bicol Region, Philippines"",""exact Central Bikol population unresolved""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c2be61bf094d503c57d849f9544ed394c86f8f29deb49b25d357caf9db73f968
edition-target:lang:bej-Latn-EG,lang:bej-Latn-EG,canonical_language_edition,CANONICAL_V2_EDITION,"[""bej-Latn-EG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Beja/Bedawiyet""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Egypt""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c299200553f329bb954e2c112c1d4b337574b70fc5cbb820db55273876153c81
edition-target:lang:bej-Latn-ER,lang:bej-Latn-ER,canonical_language_edition,CANONICAL_V2_EDITION,"[""bej-Latn-ER""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Beja/Bedawiyet""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Eritrea""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,489cd878bf48a50d3905967d4c3f5dad517902e537c3f5d9b9b01687e4b17b01
edition-target:lang:bej-Latn-SD,lang:bej-Latn-SD,canonical_language_edition,CANONICAL_V2_EDITION,"[""bej-Latn-SD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Beja/Bedawiyet""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Sudan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,c96af2c8c4f4931ade90967ba8e0b7cea8349c9e41a19ca731655f9bd5fec578
edition-target:lang:bem-Latn-CD,lang:bem-Latn-CD,canonical_language_edition,CANONICAL_V2_EDITION,"[""bem-Latn-CD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Bemba""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""DRC standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""DRC""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9f246058ac32f0077386034be606884b676334e6e7ea06801c75f7039a2ef701
edition-target:lang:bem-Latn-ZM,lang:bem-Latn-ZM,canonical_language_edition,CANONICAL_V2_EDITION,"[""bem-Latn-ZM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Bemba""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Zambia standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Zambia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5226a91b1a23512fa2c707004cddebf7aa3d06109ba086c037db41000feead39
edition-target:lang:bfa-Latn-SS,lang:bfa-Latn-SS,canonical_language_edition,CANONICAL_V2_EDITION,"[""bfa-Latn-SS""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Bari""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""South Sudan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,d7d101a42862f6536e0388cfadaf366a0f1540bd7220af99a9705ea980e44e28
edition-target:lang:bfi-GB,lang:bfi-GB,canonical_language_edition,CANONICAL_V2_EDITION,"[""bfi-GB""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""British Sign Language""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Visual-manual"",""no ordinary script""]","[""signed""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""United Kingdom""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,32f0885fdb97ddcd815c304a903bcfcda99c6b497ce12b814afc7121714e58da
