edition_target_id,edition_key,edition_role,edition_derivation_class,label,language_tag,script,mode,territory_community,country_iso3,population_low,population_base,population_high,population_point_for_model,population_basis_class,order_lane,population_rank_eligible,primary_order_eligible,primary_order_class,primary_order_exclusion_reason,population_source_id,population_source_url,population_definition,population_reference_year,population_confidence,population_atom_id,population_evidence_count,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,local_work_exclusion,synthetic_or_model_prior,bounds_source_complete,bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,schooling_language_gap,learning_completion_gap,open_resource_scarcity,academic_lingua_franca_nonoverlap,delivery_gap,accessibility_gap,need_index,need_index_low,need_index_high,intrinsic_need_low,intrinsic_need_model,intrinsic_need_high,standard_compute_p50_fecu,compute_evidence_class,need_evidence_basis,vitality_marginalization_status,dialect_risk_status,production_feasibility_status,model_conditioning_status,registry_row_hash,l_m_need_p05,l_m_need_median,l_m_need_mean,l_m_need_p95,l_m_efficiency_p05,l_m_efficiency_median,l_m_efficiency_mean,l_m_efficiency_p95,draw_count,l_id_possible_rank_best,l_id_possible_rank_worst,l_id_top10_status,l_id_top100_status,l_m_need_rank,l_m_need_top10_probability,l_m_need_top100_probability,l_m_efficiency_rank,public_population_status,public_use_caveat,public_row_sha256
edition-target:lang:gub-BR,lang:gub-BR,canonical_language_edition,exact,Guajajara,gub-BR,Latn,written_or_multimodal,Brazil / Guajajara communities,BRA,29212.000000,29212.000000,29212.000000,29212.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_BRA_IBGE_2022,https://agenciadenoticias.ibge.gov.br/en/agencia-press-room/2184-news-agency/news/44866-2022-census-brazil-has-391-indigenous-ethnicities-and-295-indigenous-languages.html,People age 5+ speaking Guajajara in the 2022 census language release.,2022,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:510d06f83bbb314c4c3d9e6f,1,auth:canonical:canonical:pop:510d06f83bbb314c4c3d9e6f,auth:canonical:canonical:pop:510d06f83bbb314c4c3d9e6f,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:510d06f83bbb314c4c3d9e6f,legacy_canonical_population,pop:510d06f83bbb314c4c3d9e6f,language_population_or_context,ae3f9e1d129546cf9b02e1aadfe34f3bf31a5a8290e0e581f7481a2c7ed24f9b,a514ab799a160fd293da757969828b4bb1a76dc8bca51f22591040d18ac0485e,9bedb67a3a9b037da5a170e953ee4a86e6b2ff84bedd29daacfd2e02a97ebe51,00F27D5EB50DA2CA57FA3A6F052C248DDAD3FC7612C1FDD6568E85590DFD5616,true,false,true,false,POINT,,29212,,29212,29212,0.40000000,0.17404569,0.50000000,0.40000000,0.07868264,0.50000000,0.33582471,0.01582471,0.65582471,462.271367,9810.111367,19157.951367,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,ae3f9e1d129546cf9b02e1aadfe34f3bf31a5a8290e0e581f7481a2c7ed24f9b,7342.109945,9827.387719,10018.770136,13210.548505,0.007342109945,0.009827387719,0.010018770136,0.013210548505,256,84,195,OUTSIDE,POSSIBLE,131,0.000000,0.000000,130,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",E82808E1888CFB40339E6C3E73AFBB528C7D735B65B2C07930986D5611CC2AFC
edition-target:lang:guc-CO,lang:guc-CO,canonical_language_edition,exact,Wayuunaiki,guc-CO,Latn,written_or_multimodal,Colombia / Wayuunaiki communities,COL,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.18598500,0.50000000,0.40000000,0.10877284,0.50000000,0.34242520,0.02242520,0.66242520,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,067f9c8dfbce7e9ad7332826b98d14e4debd153755befffb836a96008bd810af,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",BD60FBFC60A0ACD6CC5B0E9A8590F1A5815F93C70E23C792734677B6F13BF1A2
edition-target:lang:guc-VE,lang:guc-VE,canonical_language_edition,exact,Venezuela Wayuunaiki,guc-VE,Latn,written_or_multimodal,Venezuela / Venezuela Wayuunaiki communities,VEN,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,dacf535f32c9ad78ed283f3d8419a659a30c865f6a0ec2ac07c9541df361ac61,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",00716E4FB8D1B5EEA28C058C5EBB48A86736293E4EEEB6B20CDD77D3D726665C
edition-target:lang:gug-Latn-PY,lang:gug-Latn-PY,canonical_language_edition,exact,Paraguayan Guarani,gug-Latn-PY,Latn,written_or_multimodal,Paraguay covered household-survey population,PRY,3792294.000000,3792294.000000,3792294.000000,3792294.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_PARAGUAY_EPHC_2025,https://www.ine.gov.py/ende/contenido.php?c=2754&title=El_Paraguay_mantiene_su_diversidad_ling%C3%BC%C3%ADstica_con_predominio_del_biling%C3%BC%C3%ADsmo_en_los_hogares,Age 5+ using Guarani alone or with Castilian at home in EPHC 2025 covered population.,2025,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:54e9e2b29ce82bb19316c6db,1,auth:canonical:canonical:pop:54e9e2b29ce82bb19316c6db,auth:canonical:canonical:pop:54e9e2b29ce82bb19316c6db,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:54e9e2b29ce82bb19316c6db,legacy_canonical_population,pop:54e9e2b29ce82bb19316c6db,language_population_or_context,2f7870c8330db5b22231b03743d507da4a6c5073a07f0f5f6a4a259d8f9e657b,0389ae2d6e3670e3f86722ddd046107ea985fcdfd1021c31154e717ddd82d7c5,035c90817ebe747f0b505611fa40f71809e8611179585fc51c42e59a66137471,ED26E7E5207DA6FBDB7A585BA47C2A99FFF59B990945DD6FE82601539ED3C79B,true,false,true,false,POINT,3792294,3792294,3792294,3792294,3792294,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,417152.340000,1630686.420000,2844220.500000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,2f7870c8330db5b22231b03743d507da4a6c5073a07f0f5f6a4a259d8f9e657b,1216315.321516,1629361.582593,1634611.376682,2091593.566694,1.216315321516,1.629361582593,1.634611376682,2.091593566694,256,18,75,OUTSIDE,DEFINITE,54,0.000000,1.000000,54,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",A4A9692206387A64575DCB1D36861A403E22EBA0769074EEFB04DB74CDE4FBA2
edition-target:lang:gug-PY,lang:gug-PY,canonical_language_edition,exact,Paraguayan Guaraní,gug-PY,Latn,written_or_multimodal,"Paraguay excluding Boquerón, Alto Paraguay, Indigenous communities, and collective dwellings in the cited survey",PRY,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,49dbe84bed6c031600216594a30568fec1a21ddc4c62fa896c939dec4e81afb1,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",6E9FD57E0060D738777130A34E9F8BD3ABEA044D2D4E974F0C9ACD836232909F
edition-target:lang:guh-CO,lang:guh-CO,canonical_language_edition,exact,Sikuani,guh-CO,Latn,written_or_multimodal,Colombia / Sikuani communities,COL,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.18598500,0.50000000,0.40000000,0.10877284,0.50000000,0.34242520,0.02242520,0.66242520,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,ece92146395ae6b91f706aa92f4f45fb2f4d6140a92c17ac2a16607a226073e3,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",4E1B4DB749B4C6223F5DE5FC0A99454A5DEC354805714730AE0364B3D85E9617
edition-target:lang:guh-VE,lang:guh-VE,canonical_language_edition,exact,Jivi,guh-VE,Latn,written_or_multimodal,Venezuela / Jivi / Sikuani communities,VEN,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,64031356ddaced75ef58c200efbd539bbcbcf2ba56b4c75f6fab6e03c1ceca87,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",1C5426F7148A1C329DADAAC704798BC1247D9D95815185A339D48B79803258E1
edition-target:lang:gui-BO,lang:gui-BO,canonical_language_edition,exact,Bolivian Guaraní,gui-BO,Latn,written_or_multimodal,Bolivia / named-language communities,BOL,17592.000000,17592.000000,17592.000000,17592.000000,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,true,true,LANGUAGE_OR_EXACT_INTERVENTION,,SRC_AMAR_BOL_INE_2024,https://anda.ine.gob.bo/index.php/catalog/163/variable/F8/V742?name=s01a_07_1,People age 6+ reporting Bolivian Guaraní as language of greatest use; not mother tongue.,2024,A_DIRECT_TYPED_PERSON,auth:canonical:canonical:pop:5ab79476db66dcaf0ddce85e,1,auth:canonical:canonical:pop:5ab79476db66dcaf0ddce85e,auth:canonical:canonical:pop:5ab79476db66dcaf0ddce85e,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:5ab79476db66dcaf0ddce85e,legacy_canonical_population,pop:5ab79476db66dcaf0ddce85e,language_population_or_context,b3d7616552ccf338347e67ae0f5a8db6a464b52b6a892a04c330cd72a2bf9328,1f70d4d38424532ba064fb60e4d3b885054accf37702fd1155a92e59249e7bf7,0003389f285d3f25d88384429d2112e2fd2be77bb5128d774ef4101d4d780f1b,924EB98438766B0E33568FCC094801EDFB9FEAE19E22C9C5144F895E93424E8F,true,false,true,false,POINT,,17592,,17592,17592,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,1935.120000,7564.560000,13194.000000,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""unresolved OER route; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,b3d7616552ccf338347e67ae0f5a8db6a464b52b6a892a04c330cd72a2bf9328,5565.581978,7505.481301,7440.749644,9131.724276,0.005565581978,0.007505481301,0.007440749644,0.009131724276,256,92,185,OUTSIDE,POSSIBLE,139,0.000000,0.000000,138,SOURCE_BOUND_DIRECT_PERSON_ORDER,"Use only with the published definition, reference year, uncertainty, and nonadditivity rule.",A74FD5562405B3C2067A260F22DD29B6C3493BFA38E12399A5ABA01AEC2E5B65
edition-target:lang:gun-AR,lang:gun-AR,canonical_language_edition,exact,Argentina Mbyá Guaraní,gun-AR,Latn,written_or_multimodal,Argentina / people self-identifying as Argentina Mbyá Guaraní,ARG,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,de1eb131a47b4673a5d478de6d204509a4f6a41cc32507c9db4c2cda43bcf984,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",14C8DB27268C87B14A751A4C97D6B3068A82B213100DFF6B9547337E694DED76
edition-target:lang:gun-PY,lang:gun-PY,canonical_language_edition,exact,Mbyá Guaraní,gun-PY,Latn,written_or_multimodal,Paraguay / Mbyá Guaraní people,PRY,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,26a3227cac053ece035bf9e2e793782d573e04d3f650184b874674025ae046b3,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",3712A6C283E42B095DFA1AECE497BC55CBB0CA8CF9B4D0DB3C79A1C1C0978821
edition-target:lang:guq-PY,lang:guq-PY,canonical_language_edition,exact,Aché,guq-PY,Latn,written_or_multimodal,Paraguay / Aché people,PRY,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,9e8d74d7090fc739cd47d4a857de6866bd55af6714b6c01b185df832d72de875,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",058D57962B433485ECE9F5AF2C9574D2590177BC01E8B75F50CE32ED6116A455
edition-target:lang:guu-BR,lang:guu-BR,canonical_language_edition,exact,Yanomamö,guu-BR,Latn,written_or_multimodal,Brazil / Yanomamö / Yanomami variety guu communities,BRA,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.17404569,0.50000000,0.40000000,0.07868264,0.50000000,0.33582471,0.01582471,0.65582471,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of country internet/electricity indicators; not language/device cross-tab"", ""learning_completion_gap"": ""ECOLOGICAL_COUNTRY_CONTEXT_PROXY: mean of available country indicators; not target-stage cross-tab"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,7ab2e6e6f7a85e0803cac432c1807a8bdf57e1efb648b1b9e621fc72bafd583a,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",6CE26C12BBA269CDD2979032EA2CB760106D1050DEC581DC683AFC07643EC006
edition-target:lang:guu-VE,lang:guu-VE,canonical_language_edition,exact,Yanomamö,guu-VE,Latn,written_or_multimodal,Venezuela / Yanomamö / Yanomami variety guu communities,VEN,,,,,NO_PUBLIC_SOURCE_BOUND_PERSON_DENOMINATOR,unranked_context,false,false,LANGUAGE_OR_EXACT_INTERVENTION,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,,,No source-bound person denominator is published for this target.,,,,0,,,,,,,,,,,,,,true,false,false,NONE,,,,,,0.40000000,0.35000000,0.50000000,0.40000000,0.50000000,0.50000000,0.43000000,0.11000000,0.75000000,,,,1000000.000000,MODEL_CONDITIONAL_SCRIPT_ENVELOPE,"{""academic_lingua_franca_nonoverlap"": ""academic-language overlap unmeasured; common prior"", ""accessibility_gap"": ""common format-access prior"", ""delivery_gap"": ""common prior"", ""learning_completion_gap"": ""common prior"", ""open_resource_scarcity"": ""OER route unresolved; common prior"", ""schooling_language_gap"": ""UNESCO/World-Bank global alignment prior""}",SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,SEPARATE_DESCRIPTIVE_FIELD_NOT_IN_PRIMARY_SCORE,L-M_COMMON_PRIOR; not an observed comfortable-reader count,dd1a09555f9585ea6164a21d0b541519f9057087e632534b49df3bdfc04a362a,,,,,,,,,0,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,,,,,UNRANKED_NO_SOURCE_BOUND_PERSON_DENOMINATOR,"Identity and evidence-acquisition record only; no population, benefit total, or rank may be inferred from country/world model priors.",C47AE8DA268928070E93C2543C75E80E22B97CF01BE91694C20294B2DFBF0F99
