intervention_id,target_name,target_profile,target_profile_ready,profile_tag_status,profile_resolution_status,profile_ranking_treatment,resolved_edition_name,territory,observation_id,source_population_low_reported,source_population_high_reported,population_interval_status,population_low,population_base,population_high,population_unit,population_measure,population_role,population_reference_year,population_source_id,population_source_locator,reach_band,content_deficit_FR2,comprehension_exact_target_conditional_on_standard_literacy,practical_access_low,practical_access_base,practical_access_high,practical_access_status,practical_access_source_id,academic_nonoverlap_low,academic_nonoverlap_base,academic_nonoverlap_high,academic_nonoverlap_status,academic_nonoverlap_source_id,marginal_access_low,marginal_access_base_sensitivity,marginal_access_high,gross_ceiling_per_million_base_tokens,conservative_access_per_million_high_tokens,neutral_access_per_million_base_tokens,optimistic_access_per_million_low_tokens,openalex_math_open_access,openalex_math_open_access_books,scarcity_relative_percentile,scarcity_band,scarcity_adjusted_access_base,ai_support_resource_levels,internet_percent_context,electricity_percent_context,tertiary_enrollment_percent_context,fr2_units,fr2_source_tokens,fr2_gross_tokens_low,fr2_gross_tokens_base,fr2_gross_tokens_high,fr2_api_equivalent_usd_base,recommended_openstax_next_product,recommended_openstax_depth,foundational_numeracy_pre_algebra_source_gap,curriculum_selection_basis,openstax_next_gross_tokens_low,openstax_next_gross_tokens_base,openstax_next_gross_tokens_high,explicit_negative_control,resource_abundance_control_candidate,recommendation_eligibility,interpretation,gross_ceiling_rank,conservative_efficiency_rank,neutral_efficiency_rank,optimistic_efficiency_rank,scarcity_adjusted_rank,rank_best_across_views,rank_worst_across_views
OBS-GRG-US-013,Ottawa,otw-Latn-US,true,base_tag_valid_requires_localizations,requires_community_localization,rank shared core and localized profiles separately; do not multiply one population observation,Odawa/Ottawa in a declared Double-Vowel community profile,United States,GRG-US-013,4099,5677,source_interval_or_exact_bounds,4099,4888,5677,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 474,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,1222,5677,1200.084,0.000,300.021,6219.754,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",90,90,90,87,90,87,90
OBS-GRG-US-020,Palauan,pau-Latn-PW,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Palauan national school-literacy register,United States,GRG-US-020,4023,5317,source_interval_or_exact_bounds,4023,4670,5317,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 237,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,1168,5317,1146.561,0.000,286.640,5825.336,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",91,91,91,92,91,91,92
OBS-GRG-US-027,Guyanese Creole English,gyn-Latn-GY,true,base_tag_valid_requires_localizations,requires_orthographic_audience_split,rank shared core and localized profiles separately; do not multiply one population observation,Guyanese Creolese in an explicitly named institutional teaching orthography,United States,GRG-US-027,3788,5418,source_interval_or_exact_bounds,3788,4603,5418,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 260,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,1151,5418,1130.112,0.000,282.528,5935.993,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",92,92,92,90,92,90,92
OBS-GRG-AU-002,Djambarrpuyngu,djr-Latn-AU,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,Djambarrpuyŋu written educational profile,Australia,GRG-AU-002,3870,3870,source_interval_or_exact_bounds,3870,3870,3870,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S002,"Language used at home, top responses other than English; Australia column; Djambarrpuyngu row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,968,3870,950.148,0.000,237.537,4239.995,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",93,93,93,95,93,93,95
OBS-GRG-US-032,Kiche,quc-Latn-GT,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,K'iche' in ALMG normative orthography,United States,GRG-US-032,2944,4630,source_interval_or_exact_bounds,2944,3787,4630,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 548,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,947,4630,929.770,0.000,232.443,5072.655,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",94,94,94,93,94,93,94
OBS-GRG-US-014,Crow,cro-Latn-US,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Apsáalooke community curriculum profile,United States,GRG-US-014,3194,4106,source_interval_or_exact_bounds,3194,3650,4106,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 508,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,912,4106,896.135,0.000,224.034,4498.558,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",95,95,95,94,95,94,95
OBS-GRG-AU-006,Pitjantjatjara,pjt-Latn-AU,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,Pitjantjatjara Aṉangu school profile,Australia,GRG-AU-006,3458,3458,source_interval_or_exact_bounds,3458,3458,3458,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S003,"Language used at home, top responses other than English; Australia column; Pitjantjatjara row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,864,3458,848.995,0.000,212.249,3788.605,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",96,96,96,97,96,96,97
OBS-GRG-US-035,Garifuna,cab-Latn-HN|cab-Latn-BZ|cab-Latn-GT|cab-Latn-NI,true,multiple_valid_localized_bcp47_profiles,requires_territorial_profile_split,rank shared core and localized profiles separately; do not multiply one population observation,Garifuna shared Latin core with national/localized editions,United States,GRG-US-035,2422,3738,source_interval_or_exact_bounds,2422,3080,3738,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 564,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,770,3738,756.190,0.000,189.048,4095.375,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",97,97,97,96,97,96,97
OBS-GRG-AU-003,Warlpiri,wbp-Latn-AU,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,Warlpiri practical school orthography,Australia,GRG-AU-003,2624,2624,source_interval_or_exact_bounds,2624,2624,2624,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S002,"Language used at home, top responses other than English; Australia column; Warlpiri row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,656,2624,644.235,0.000,161.059,2874.870,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",98,98,98,101,98,98,101
OBS-GRG-US-015,Dakota,dak-Latn-US,true,base_tag_valid_requires_localizations,requires_variety_profile_split,rank shared core and localized profiles separately; do not multiply one population observation,Dakota shared core with Eastern/Santee-Sisseton and Western/Yankton-Yanktonai profiles,United States,GRG-US-015,2222,3000,source_interval_or_exact_bounds,2222,2611,3000,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 510,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,653,3000,641.043,0.000,160.261,3286.818,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",99,99,99,98,99,98,99
OBS-GRG-US-033,Qanjobal,kjb-Latn-GT,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,Q'anjob'al in ALMG normative orthography,United States,GRG-US-033,1532,2974,source_interval_or_exact_bounds,1532,2253,2974,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 552,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,563,2974,553.148,0.000,138.287,3258.332,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",100,100,100,99,100,99,100
OBS-GRG-AU-004,Murrinh Patha,mwf-Latn-AU,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Murrinh-Patha community dictionary/school profile,Australia,GRG-AU-004,2081,2081,source_interval_or_exact_bounds,2081,2081,2081,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S002,"Language used at home, top responses other than English; Australia column; Murrinh Patha row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,520,2081,510.919,0.000,127.730,2279.956,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",101,101,101,103,101,101,103
OBS-GRG-US-022,Kosraean,kos-Latn-FM,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Kosrae State standard Kosraean,United States,GRG-US-022,1390,2712,source_interval_or_exact_bounds,1390,2051,2712,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 233,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,513,2712,503.554,0.000,125.888,2971.283,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",102,102,102,100,102,100,102
OBS-GRG-AU-005,Alyawarr,aly-Latn-AU,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Alyawarr community educational profile,Australia,GRG-AU-005,1951,1951,source_interval_or_exact_bounds,1951,1951,1951,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S002,"Language used at home, top responses other than English; Australia column; Alyawarr row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,488,1951,479.002,0.000,119.751,2137.527,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",103,103,103,104,103,103,104
OBS-GRG-US-034,Yucateco,yua-Latn-MX,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,Maayat'aan (Yucatec Maya) in INALI writing standard,United States,GRG-US-034,1155,2261,source_interval_or_exact_bounds,1155,1708,2261,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 554,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,427,2261,419.342,0.000,104.835,2477.165,,,,S_unknown,,,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",104,104,104,102,104,102,104
OBS-GRG-US-028,Papiamento,pap-Latn-AW|pap-Latn-CW|pap-Latn-BQ,true,multiple_valid_localized_bcp47_profiles,requires_territorial_profile_split,rank shared core and localized profiles separately; do not multiply one population observation,Separate Aruba Papiamento and Curaçao/Bonaire Papiamentu editions,United States,GRG-US-028,950,1894,source_interval_or_exact_bounds,950,1422,1894,estimated_persons,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,direct_language_population_observation,2017-2021,GRG-S001,Nation worksheet row 272,R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,356,1894,349.124,0.000,87.281,2075.077,,,,S_unknown,,Low,94.69380188,100,79.361930847168,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",105,105,105,105,105,105,105
OBS-GRG-AU-007,Gurindji,gue-Latn-AU,true,single_valid_bcp47,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,Gurindji community dictionary profile,Australia,GRG-AU-007,623,623,source_interval_or_exact_bounds,623,623,623,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S004,"Language used at home, top responses other than English; Australia column; Gurindji row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,156,623,152.957,0.000,38.239,682.562,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",106,106,106,106,106,106,106
OBS-GRG-AU-010,Warumungu,wrm-Latn-AU,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Warumungu community educational profile,Australia,GRG-AU-010,424,424,source_interval_or_exact_bounds,424,424,424,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S005,"Language used at home, top responses other than English; Australia column; Warumungu row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,106,424,104.099,0.000,26.025,464.537,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",107,107,107,107,107,107,107
OBS-GRG-AU-008,Ngarinyman,nbj-Latn-AU,true,single_valid_bcp47,resolved_single_profile,rankable target profile; population remains only the cited observed audience,Ngarinyman community educational profile,Australia,GRG-AU-008,313,313,source_interval_or_exact_bounds,313,313,313,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S004,"Language used at home, top responses other than English; Australia column; Ngarinyman row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,78,313,76.847,0.000,19.212,342.925,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",108,108,108,108,108,108,108
OBS-GRG-AU-009,Nunggubuyu,nuy-Latn-AU,true,single_valid_bcp47,resolved_explicit_profile_with_name_caveat,rankable target profile; population remains only the cited observed audience,Wubuy (source label Nunggubuyu) community profile,Australia,GRG-AU-009,283,283,source_interval_or_exact_bounds,283,283,283,persons,census_language_used_at_home_persons,direct_language_population_observation,2021,GRG-S004,"Language used at home, top responses other than English; Australia column; Nunggubuyu row",R1_below_100k,1.000000,1.000000,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0.000000,0.500000,1.000000,unmeasured_low0_neutral0.5_high1_sensitivity,,0,71,283,69.481,0.000,17.370,310.056,,,,S_unknown,,,96.13140106,100,108.421989440918,210,120083,912737,4073049,18664571,16.77,MV-1,D3,false,Territory tertiary-enrollment proxy at or above 15%; scenario selects a complete algebra/trigonometry bridge.,1612429,5474018,21073801,false,false,provisional_eligible,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",109,109,109,109,109,109,109
