intervention_id,intervention_type,intervention_name,target_profiles,output_count,territory_or_scope,portfolio_lane,lane_basis,population_low,population_base,population_high,source_population_low_reported,source_population_high_reported,population_interval_status,population_measure,population_years,population_observation_ids,population_source_ids,profile_authority_source_ids,profile_population_attribution,source_confidence,source_tier,marginal_access_low,marginal_access_base_sensitivity,marginal_access_high,access_factor_status,gross_tokens_low,gross_tokens_base,gross_tokens_high,api_equivalent_usd_base,gross_people_per_million_base_tokens,base_marginal_access_per_million_tokens,conservative_access_per_million_tokens,optimistic_access_per_million_tokens,scarcity_adjusted_access_per_million_tokens,recommended_first_product,recommended_openstax_next_product,recommended_openstax_depth,openstax_next_gross_tokens_low,openstax_next_gross_tokens_base,openstax_next_gross_tokens_high,profile_resolution_status,profile_ranking_treatment,deduplication_rule,evidence_caveat,base_efficiency_rank_low,base_efficiency_rank_high,gross_efficiency_rank_low,gross_efficiency_rank_high,conservative_efficiency_rank_low,conservative_efficiency_rank_high,optimistic_efficiency_rank_low,optimistic_efficiency_rank_high,scarcity_efficiency_rank_low,scarcity_efficiency_rank_high,informative_rank_best,informative_rank_worst,informative_rank_views_available,conservative_view_treatment,admission_lane,admission_lane_rank_low,admission_lane_rank_high,portfolio_position
OBS-GRG-US-002,natural_language_edition,Dilzhe'e Apache dictionary spelling profile with its documented tone and consonant adaptations,apw-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,11767,12730,13693,11767,13693,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-002,GRG-S001,S-ACS;S-IANA;S-APW,ACS Western Apache pools Dilzhe'e / San Carlos / White Mountain audiences; interval is a ceiling for the Dilzhe'e edition,high,1,0,3182,13693,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,3125.423,781.233,0.000,15002.131,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Western Apache pools Dilzhe'e / San Carlos / White Mountain audiences; interval is a ceiling for the Dilzhe'e edition Caveat: No coverage of other Western Apache varieties is claimed.",104,104,104,104,1,137,104,104,38,137,104,104,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,104,104,105
OBS-GRG-US-016,natural_language_edition,Central Southwestern Ojibwe/Chippewa edition in the Ojibwe People's Dictionary Double-Vowel system,ciw-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,9867,10750,11633,9867,11633,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-016,GRG-S001,S-ACS;S-IANA;S-OJ,ACS Chippewa is broader than the Central Southwestern dictionary variety; interval is a ceiling,high,1,0,2688,11633,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,2639.300,659.948,0.000,12745.183,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Chippewa is broader than the Central Southwestern dictionary variety; interval is a ceiling Caveat: Other Chippewa varieties and orthographies are not claimed covered.",105,105,105,105,1,137,105,105,38,137,105,105,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,105,105,106
OBS-GRG-US-005,natural_language_edition,Lakota Language Consortium consistent phonemic teaching orthography edition,lkt-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,9835,10590,11345,9835,11345,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-005,GRG-S001,S-ACS;S-IANA;S-LKT,ACS Lakota does not report orthographic affiliation; interval is a ceiling for this exact edition,high,1,0,2648,11345,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,2600.018,650.127,0.000,12429.648,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Lakota does not report orthographic affiliation; interval is a ceiling for this exact edition Caveat: Selection defines one production edition and does not assert community-wide orthographic consensus.",106,106,106,106,1,137,106,106,38,137,106,106,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,106,106,107
OBS-GRG-US-007,natural_language_edition,Cherokee syllabary edition,chr-Cher-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,9552,10440,11328,9552,11328,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-007,GRG-S001,,,high,1,0,2610,11328,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,2563.190,640.798,0.000,12411.023,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",107,107,107,107,1,137,107,107,38,137,107,107,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,107,107,108
OBS-GRG-US-021,natural_language_edition,Two-output CHamoru/Chamorro bundle: Guam 2024 official orthography plus CNMI 2010 official orthography,ch-Latn-GU|ch-Latn-MP,2,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,18173,19690,21207,18173,21207,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-021,GRG-S001,S-ACS;S-IANA;S-CH-GU;S-CH-MP,One US ACS Chamorro observation cannot be assigned between Guam and CNMI outputs and must never be multiplied by two,high,1,0,4922,21207,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,1825474,8146098,37329142,33.54,2417.108,604.216,0.000,11617.257,,FR-2 Formal Reasoning Core,MV-1,D3,3224858,10948036,42147602,resolved_exact_multi_output_bundle,resolved_enumerated_shared_core_bundle; pooled population counted once; 2 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: One US ACS Chamorro observation cannot be assigned between Guam and CNMI outputs and must never be multiplied by two Caveat: Two standards are exact; localized audience shares are unknown.",108,108,108,108,1,137,108,108,38,137,108,108,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,108,108,109
OBS-GRG-US-008,natural_language_edition,Zuni/Shiwi school-literacy profile,zun-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,7229,8109,8989,7229,8989,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-008,GRG-S001,,,high,1,0,2027,8989,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1990.892,497.662,0.000,9848.401,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",109,109,109,109,1,137,109,109,38,137,109,109,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,109,109,110
OBS-GRG-US-019,natural_language_edition,Pohnpei State standard Pohnpeian,pon-Latn-FM,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,6198,7412,8626,6198,8626,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-019,GRG-S001,,,high,1,0,1853,8626,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1819.767,454.942,0.000,9450.696,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",111,111,111,111,1,137,110,110,38,137,110,111,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,110,110,111
OBS-GRG-AU-001,natural_language_edition,Australian Kriol practical written standard,rop-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,7478,7478,7478,7478,7478,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-001,GRG-S002,,,high,1,0,1870,7478,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1835.971,459.116,0.000,8192.941,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",110,110,110,110,1,137,112,112,38,137,110,112,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,110,110,112
OBS-GRG-US-009,natural_language_edition,Third Mesa Hopi edition using the Hopi Dictionary Project / Learn Hopi orthography,hop-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,6344,7105,7866,6344,7866,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-009,GRG-S001,S-ACS;S-IANA;S-HOPI,ACS Hopi pools mesa/community varieties; interval is a ceiling for the Third Mesa edition,high,1,0,1776,7866,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1744.393,436.037,0.000,8618.036,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Hopi pools mesa/community varieties; interval is a ceiling for the Third Mesa edition Caveat: First Mesa and Second Mesa localization is not claimed.",112,112,112,112,1,137,111,111,38,137,111,112,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,111,111,113
OBS-GRG-US-010,natural_language_edition,Tohono O'odham in official Alvarez-Hale orthography,ood-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,5672,6343,7014,5672,7014,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-010,GRG-S001,,,high,1,0,1586,7014,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1557.310,389.389,0.000,7684.579,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",113,113,113,113,1,137,114,114,38,137,113,114,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,113,113,114
OBS-GRG-US-024,natural_language_edition,Standard Fijian / Vosa Vakaviti school register,fj-Latn-FJ,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,5194,6229,7264,5194,7264,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-024,GRG-S001,,,high,1,0,1557,7264,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1529.321,382.269,0.000,7958.481,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",114,114,114,114,1,137,113,113,38,137,113,114,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,113,113,115
OBS-GRG-US-011,natural_language_edition,North Slope / North Alaskan Inupiatun edition using the accepted UAF/ANLA orthography and definitive North Slope lexicon,esi-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,5302,5819,6336,5302,6336,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-011,GRG-S001,S-ACS;S-IANA;S-INUPIAQ;S-INUPIAQ-NS,ACS Inupiaq pools North Alaskan and Seward Peninsula varieties; interval is a ceiling for the esi edition,high,1,0,1455,6336,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1428.659,357.226,0.000,6941.759,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Inupiaq pools North Alaskan and Seward Peninsula varieties; interval is a ceiling for the esi edition Caveat: Using esi replaces the non-exact ik macrolanguage tag; no Seward Peninsula coverage is claimed.",115,115,115,115,1,137,115,115,38,137,115,115,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,115,115,116
OBS-GRG-US-031,natural_language_edition,Mam in ALMG normative orthography,mam-Latn-GT,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,3947,5062,6177,3947,6177,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-031,GRG-S001,,,high,1,0,1266,6177,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1242.804,310.824,0.000,6767.557,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",117,117,117,117,1,137,116,116,38,137,116,117,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,116,116,117
OBS-GRG-US-013,natural_language_edition,Odawa edition using the Nishnaabemwin Odawa and Eastern Ojibwe dictionary's documented Double-Vowel profile,otw-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,4099,4888,5677,4099,5677,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-013,GRG-S001,S-ACS;S-IANA;S-ODAWA-DICT;S-ODAWA-TRIBAL,ACS Ottawa does not identify community or dictionary-standard competence; interval is a ceiling,high,1,0,1222,5677,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1200.084,300.021,0.000,6219.754,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Ottawa does not identify community or dictionary-standard competence; interval is a ceiling Caveat: Exact dictionary profile is reproducible; no universal Odawa standard is asserted.",118,118,118,118,1,137,117,117,38,137,117,118,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,118,118,118
OBS-GRG-US-020,natural_language_edition,Palauan national school-literacy register,pau-Latn-PW,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,4023,4670,5317,4023,5317,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-020,GRG-S001,,,high,1,0,1168,5317,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,1146.561,286.763,0.000,5825.336,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",119,119,119,119,1,137,119,119,38,137,119,119,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,119,119,119
OBS-GRG-AU-002,natural_language_edition,Djambarrpuyŋu written educational profile,djr-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,3870,3870,3870,3870,3870,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-002,GRG-S002,,,high,1,0,968,3870,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,950.148,237.660,0.000,4239.995,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",120,120,120,120,1,137,123,123,38,137,120,123,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,120,120,120
OBS-GRG-US-032,natural_language_edition,K'iche' in ALMG normative orthography,quc-Latn-GT,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,2944,3787,4630,2944,4630,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-032,GRG-S001,,,high,1,0,947,4630,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,929.770,232.504,0.000,5072.655,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",121,121,121,121,1,137,120,120,38,137,120,121,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,120,120,121
OBS-GRG-US-014,natural_language_edition,Apsáalooke community curriculum profile,cro-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,3194,3650,4106,3194,4106,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-014,GRG-S001,,,high,1,0,912,4106,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,896.135,223.911,0.000,4498.558,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",122,122,122,122,1,137,121,121,38,137,121,122,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,122,122,122
OBS-GRG-US-006,natural_language_edition,Two-output Choctaw bundle: Choctaw Nation of Oklahoma instructional alphabet plus Mississippi Band modern Byington-variant alphabet,cho-Latn-US|cho-Latn-US,2,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,6523,7260,7997,6523,7997,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-006,GRG-S001,S-ACS;S-IANA;S-CHO-OK;S-CHO-MS,One ACS Choctaw observation cannot be split between tribal standards and must never be multiplied by two,high,1,0,1815,7997,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,1825474,8146098,37329142,33.54,891.224,222.806,0.000,4380.780,,FR-2 Formal Reasoning Core,MV-1,D3,3224858,10948036,42147602,resolved_exact_multi_output_bundle,resolved_enumerated_shared_core_bundle; pooled population counted once; 2 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: One ACS Choctaw observation cannot be split between tribal standards and must never be multiplied by two Caveat: BCP 47 cannot distinguish the two tribal editions; edition identity is carried by the named authority.",123,123,123,123,1,137,122,122,38,137,122,123,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,122,122,123
OBS-GRG-AU-006,natural_language_edition,Pitjantjatjara Aṉangu school profile,pjt-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,3458,3458,3458,3458,3458,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-006,GRG-S003,,,high,1,0,864,3458,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,848.995,212.126,0.000,3788.605,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",124,124,124,124,1,137,125,125,38,137,124,125,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,124,124,124
OBS-GRG-US-035,natural_language_edition,Honduras SECAPPH Garifuna educational edition using its published Garifuna alphabet,cab-Latn-HN,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,2422,3080,3738,2422,3738,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-035,GRG-S001,S-ACS;S-IANA;S-GARIFUNA-HN;S-GARIFUNA-ALPH,US ACS Garifuna does not identify Honduras / Belize / Guatemala / Nicaragua origin; interval is only a ceiling for the Honduras edition,high,1,0,770,3738,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,756.190,189.048,0.000,4095.375,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: US ACS Garifuna does not identify Honduras / Belize / Guatemala / Nicaragua origin; interval is only a ceiling for the Honduras edition Caveat: No coverage of the other national educational profiles is claimed.",125,125,125,125,1,137,124,124,38,137,124,125,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,124,124,125
OBS-GRG-AU-003,natural_language_edition,Warlpiri practical school orthography,wbp-Latn-AU,1,Australia,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,2624,2624,2624,2624,2624,source_interval_or_exact_bounds,census_language_used_at_home_persons,2021,GRG-AU-003,GRG-S002,,,high,1,0,656,2624,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,644.235,161.059,0.000,2874.870,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",126,126,126,126,1,137,129,129,38,137,126,129,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,126,126,126
